Graz insgesamt,249.089,2.836,3.024,3.289,3.390,3.194,3.189,3.311,3.301,3.263,3.033,2.871,2.828,2.678,2.663,2.631,2.673,2.667,2.685,2.840,3.044,3.531,3.981,4.411,4.484,4.654,3.330,4.327,4.668,4.398,4.765,4.644,4.851,3.429,2.555,2.388,2.331,2.401,2.368,2.529,2.662,2.824,2.803,2.892,2.995,3.032,3.171,3.342,3.466,3.662,3.686,3.626,3.342,2.361,1.917,2.123,2.278,3.262,3.352,3.544,3.360,3.403,3.417,3.240,3.099,2.919,3.039,3.013,2.796,2.829,2.698,2.438,2.383,2.343,2.050,1.972,1.700,1.676,1.624,1.331,1.271,1.058,995,916,825,621,506,429,344,272,218,147,117,69,56,48,72
60101 331 (GRAZ )<60101 331>,248,1,3,-,1,1,1,1,1,-,1,1,2,1,4,2,1,3,-,2,3,1,2,4,5,4,3,4,6,4,4,2,-,3,1,1,1,-,2,2,-,3,3,1,1,3,2,4,3,3,5,5,2,4,6,2,5,5,5,3,10,3,5,4,9,7,7,13,6,6,6,7,3,5,2,-,-,3,3,1,-,2,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-
60101 332 (GRAZ )<60101 332>,534,7,6,5,5,7,7,5,9,8,7,3,5,2,6,5,3,11,8,6,4,9,8,11,7,9,8,11,8,11,13,8,11,11,9,14,9,6,9,5,6,7,4,2,7,5,6,7,7,4,7,7,10,7,8,9,6,2,4,7,9,5,6,6,9,6,3,3,7,6,6,10,4,6,-,-,2,2,7,2,-,-,1,1,2,3,1,1,2,1,-,-,2,1,1,-,1
60101 333 (GRAZ )<60101 333>,653,9,7,9,2,10,3,4,9,10,6,6,6,7,3,10,4,8,8,8,11,12,9,11,11,11,9,12,8,2,11,6,11,10,7,4,8,7,9,15,9,8,9,9,14,8,6,7,8,8,7,9,12,7,7,3,5,3,9,6,9,7,10,6,7,6,12,3,11,10,7,8,8,3,4,2,8,5,6,6,6,6,8,4,7,5,-,2,2,-,1,3,2,1,1,-,-
60101 334 (GRAZ )<60101 334>,631,6,5,5,3,3,6,3,5,5,9,7,3,5,3,4,6,6,3,5,7,9,8,10,10,9,6,12,13,11,3,12,10,6,10,11,7,3,3,2,6,6,8,4,5,11,5,7,13,5,13,11,10,14,10,10,9,12,9,10,11,11,5,14,10,9,8,8,11,10,14,13,11,3,3,6,4,6,2,5,7,5,1,2,4,4,2,4,3,2,-,1,-,-,-,-,-
60101 340 (GRAZ )<60101 340>,354,6,6,6,6,4,3,8,3,5,6,8,2,6,5,4,4,2,3,4,5,4,8,2,10,6,5,4,3,7,4,7,5,9,5,10,11,9,6,7,4,6,3,2,3,3,2,7,4,5,3,7,4,3,3,2,3,1,4,3,4,5,1,2,1,1,5,4,6,6,5,2,1,2,1,2,2,1,2,2,1,-,-,1,4,-,1,-,2,-,-,-,-,-,-,-,-
60101 341 (GRAZ )<60101 341>,691,7,7,4,4,11,5,5,6,9,12,3,7,8,9,8,6,4,5,6,11,11,17,17,15,15,13,8,10,11,13,10,12,12,9,11,6,8,8,7,7,11,12,9,6,9,14,11,13,13,12,9,15,13,12,2,12,10,6,6,8,13,15,9,9,9,3,4,5,7,7,9,5,2,1,-,2,4,3,1,8,2,1,3,-,1,-,2,-,1,-,1,2,-,1,-,1
60101 342 (GRAZ )<60101 342>,151,-,-,1,2,1,-,5,1,2,4,2,2,1,2,-,2,1,1,1,3,-,3,2,1,2,5,4,2,3,6,3,2,5,-,1,1,2,2,1,3,2,2,3,2,-,-,3,-,2,-,2,6,3,1,4,3,1,-,-,1,4,-,2,-,2,1,5,4,3,3,3,2,-,-,-,1,-,1,3,-,-,1,-,-,-,-,-,1,-,-,1,-,-,-,-,-
60101 350 (GRAZ )<60101 350>,1.262,11,9,14,18,13,15,20,13,17,19,21,21,17,17,19,12,20,16,13,15,18,8,19,20,26,14,30,10,24,13,8,24,31,21,30,34,19,30,32,26,30,29,33,27,31,18,25,20,16,25,16,27,7,10,7,10,10,5,10,5,6,8,8,7,6,7,13,7,5,8,11,5,9,3,3,3,3,2,2,5,2,4,4,3,1,6,-,1,-,-,-,1,1,-,-,-
60101 351 (GRAZ )<60101 351>,176,2,2,2,4,2,3,3,2,5,1,1,3,1,2,2,1,-,1,1,4,1,4,3,3,3,2,4,1,1,7,4,3,1,5,4,6,4,1,2,1,1,5,2,2,8,-,2,3,1,3,-,2,3,1,1,3,2,-,1,2,-,-,2,1,1,1,2,3,2,3,2,1,1,-,-,-,2,2,-,2,1,1,-,-,3,-,-,-,2,-,-,-,-,-,-,-
60101 360 (GRAZ )<60101 360>,701,7,3,6,4,4,1,5,7,7,5,14,5,7,5,8,9,9,7,7,10,11,9,12,8,7,11,13,14,11,13,16,6,13,10,10,5,10,7,12,8,4,7,5,10,9,9,10,15,11,15,14,19,8,9,11,5,7,5,4,5,5,6,9,3,7,6,8,4,16,8,8,7,2,8,4,9,6,12,4,3,6,7,6,4,6,4,5,-,3,3,2,-,-,1,1,-
60101 361 (GRAZ )<60101 361>,683,9,7,7,7,9,6,9,10,14,8,8,10,9,6,11,5,5,10,6,7,9,11,4,12,10,7,10,18,20,19,15,16,15,21,17,13,12,7,11,6,9,6,13,11,9,7,7,9,2,13,8,11,9,6,9,7,6,6,6,5,7,6,5,5,5,8,4,6,6,4,4,5,3,1,3,2,2,7,-,4,3,4,2,2,2,2,1,-,1,1,1,1,1,-,-,-
60101 362 (GRAZ )<60101 362>,674,7,13,10,14,14,9,7,9,12,12,12,4,9,10,5,7,7,8,9,9,7,8,7,16,11,9,13,12,14,11,14,12,11,17,23,14,5,10,11,7,13,9,6,13,3,7,7,5,4,6,8,11,8,4,5,4,1,4,1,8,6,4,6,4,8,4,8,10,7,12,4,9,2,1,4,5,7,2,3,4,2,4,3,1,-,1,1,-,2,1,-,-,1,-,2,-
60101 363 (GRAZ )<60101 363>,525,5,3,5,6,5,7,4,3,8,5,3,4,9,6,7,7,7,11,9,5,18,5,8,9,11,6,5,5,10,7,4,6,8,7,8,6,7,6,9,3,6,4,9,10,9,6,12,10,7,12,3,8,1,4,7,5,4,7,3,5,4,6,6,3,5,6,13,5,4,6,4,7,2,3,6,4,6,7,1,1,5,4,3,3,3,3,1,1,3,-,-,-,1,-,-,-
60101 370 (GRAZ )<60101 370>,917,8,10,16,14,15,18,21,10,15,5,7,11,10,9,5,10,13,16,11,8,11,17,17,10,12,14,14,15,14,8,11,15,28,23,14,14,15,15,14,8,14,10,7,17,18,5,15,19,21,23,16,18,12,6,4,10,6,3,14,10,8,3,13,6,12,10,6,7,10,12,4,8,7,3,2,4,5,2,2,3,4,1,4,3,1,2,1,2,1,-,1,-,-,-,-,1
60101 371 (GRAZ )<60101 371>,361,5,4,3,4,8,2,5,5,1,-,1,4,1,4,5,2,5,9,3,7,3,4,12,8,5,9,3,5,4,5,2,5,4,3,-,8,4,3,7,6,3,2,3,5,6,6,10,7,4,10,5,7,4,7,3,8,4,4,4,3,-,4,2,1,1,3,4,5,1,3,9,1,5,3,3,4,4,-,3,5,3,1,3,-,2,1,1,-,-,1,2,2,-,-,-,1
60101 380 (GRAZ )<60101 380>,189,3,3,-,3,2,1,1,2,1,3,1,1,1,2,2,1,1,2,-,2,7,1,2,2,3,4,1,1,1,2,2,5,4,5,3,2,4,2,2,3,-,3,2,1,4,3,4,1,-,3,3,-,2,1,1,4,2,1,2,-,3,2,3,-,1,4,1,3,3,3,2,6,3,4,2,3,1,4,2,2,3,1,2,3,1,1,-,1,-,-,-,-,-,-,-,-
60101 381 (GRAZ )<60101 381>,414,2,4,4,2,4,3,2,4,4,6,4,4,3,4,2,2,3,6,5,3,8,3,9,8,8,-,7,6,6,6,3,7,7,6,9,2,3,2,8,8,5,6,4,4,11,5,6,10,7,5,5,7,6,1,1,4,2,2,5,5,6,5,8,7,4,8,4,9,7,6,9,5,4,4,2,1,5,6,4,2,3,3,5,3,-,1,-,-,1,-,2,1,-,1,-,-
60101 382 (GRAZ )<60101 382>,1.260,18,13,16,12,16,13,13,12,11,20,11,8,13,13,12,11,11,10,17,24,19,17,24,18,23,14,13,23,27,20,13,16,27,20,23,25,25,24,12,18,18,23,24,20,25,15,18,25,19,25,22,20,15,7,10,9,12,12,4,15,12,18,12,14,7,12,23,12,12,7,10,16,14,6,4,7,6,6,8,6,2,7,3,8,2,3,1,4,-,1,2,2,-,-,-,-
60101 383 (GRAZ )<60101 383>,1.723,10,20,21,19,19,18,11,13,15,15,22,14,13,26,22,22,21,19,27,27,32,39,27,27,25,27,21,22,18,24,25,28,31,28,23,25,23,26,29,28,28,30,38,36,41,32,32,34,33,40,39,32,25,12,18,12,13,13,12,13,7,15,20,15,14,21,15,20,12,14,22,14,2,10,5,6,9,9,10,7,5,9,5,3,4,2,3,4,3,1,1,-,-,-,-,1
60101 390 (GRAZ )<60101 390>,324,3,-,1,2,3,1,2,4,1,1,-,1,-,5,3,-,1,3,7,3,6,2,3,5,4,4,9,3,1,4,4,5,4,3,2,3,1,1,-,5,-,5,2,2,6,2,5,4,8,6,5,3,2,-,2,1,2,-,2,4,3,-,4,3,3,1,4,5,3,6,3,2,4,2,5,2,8,5,5,5,6,6,7,6,5,7,6,8,7,3,4,3,3,2,2,5
60101 391 (GRAZ )<60101 391>,239,1,1,1,4,2,1,1,3,-,3,5,2,2,2,3,-,1,2,3,2,5,5,6,2,10,3,5,5,6,4,5,3,4,3,1,1,6,2,3,2,2,1,2,2,-,1,3,7,4,2,1,5,5,3,2,5,1,1,3,2,-,4,4,1,3,3,2,1,1,4,3,4,-,2,1,1,5,1,7,4,4,5,2,-,-,1,-,1,-,-,2,-,-,-,-,1
60101 392 (GRAZ )<60101 392>,212,2,2,1,1,1,2,1,-,3,-,2,1,2,2,2,4,-,-,4,5,1,4,3,6,2,6,5,4,4,5,-,3,3,1,2,4,4,6,1,-,1,4,1,2,4,3,2,3,1,4,2,1,-,3,5,-,2,1,2,2,3,1,2,3,2,2,3,3,3,4,5,2,4,-,6,2,3,2,3,3,3,2,1,3,-,1,1,1,1,-,-,-,-,-,-,1
60101 400 (GRAZ )<60101 400>,353,4,3,3,6,4,6,4,3,4,4,3,7,6,3,6,5,4,4,6,5,6,7,6,4,4,1,8,10,7,4,7,7,8,7,10,5,6,4,6,3,6,5,5,6,8,1,8,4,3,7,7,4,3,3,4,-,1,3,-,3,5,4,1,-,3,3,4,3,4,1,1,3,2,2,1,1,2,1,2,4,3,2,2,3,2,-,-,1,-,2,-,-,-,-,-,-
60101 401 (GRAZ )<60101 401>,1.364,14,12,15,12,17,6,11,18,15,10,21,10,12,8,22,13,14,18,13,13,16,20,20,30,13,29,32,28,21,30,24,22,26,26,17,30,29,23,21,29,16,15,23,25,14,10,22,27,29,23,29,19,11,12,10,13,11,7,12,14,14,4,11,16,13,17,17,13,9,18,12,9,4,5,9,5,12,16,8,12,6,4,2,5,4,5,3,3,-,3,-,1,1,-,1,-
60101 410 (GRAZ )<60101 410>,1.254,7,8,9,14,8,6,8,8,10,8,8,6,5,6,6,5,8,5,13,12,13,18,10,22,15,17,22,28,22,18,15,28,19,12,16,20,15,9,16,21,12,16,17,13,17,10,16,19,20,29,19,21,13,10,15,10,4,11,8,8,12,13,10,17,9,17,24,16,18,12,15,14,10,6,10,10,13,21,19,21,14,21,15,15,12,14,13,9,11,8,5,6,5,8,2,5
60101 411 (GRAZ )<60101 411>,319,3,5,5,3,2,3,9,3,3,3,2,4,2,1,2,-,2,2,1,3,4,7,5,5,7,5,4,5,8,9,10,10,7,5,7,8,7,4,4,4,4,2,4,3,4,-,1,2,4,8,2,2,7,2,3,5,3,7,-,1,4,1,1,3,2,3,5,4,3,1,7,-,-,2,3,2,1,2,3,1,2,4,3,2,-,4,2,-,1,2,-,1,-,1,2,-
60101 412 (GRAZ )<60101 412>,173,3,-,1,2,1,3,4,4,-,2,3,1,1,2,1,4,3,1,3,1,2,-,2,2,4,1,5,5,2,2,6,3,1,3,4,2,1,1,1,4,2,2,2,2,1,-,5,2,-,5,4,3,1,1,1,1,-,1,1,2,2,1,2,1,1,5,3,3,2,4,2,-,5,-,4,-,2,1,-,-,3,-,1,-,1,1,-,1,-,-,1,-,-,-,-,-
60101 413 (GRAZ )<60101 413>,442,6,2,3,7,5,4,5,4,4,5,4,8,5,3,6,4,3,9,4,6,10,8,6,5,10,5,9,5,8,10,3,8,3,9,5,-,6,2,9,6,5,8,7,3,5,3,4,10,7,7,9,10,5,3,2,3,6,4,5,3,2,8,7,3,5,3,6,6,10,5,11,8,2,5,2,1,2,3,1,2,3,4,-,-,1,1,2,-,1,2,1,-,1,1,-,-
60101 420 (GRAZ )<60101 420>,482,7,3,3,4,6,8,6,5,5,5,7,5,6,1,-,3,5,4,4,8,15,14,16,12,14,7,8,8,6,7,9,9,10,14,11,8,8,8,7,10,9,11,5,5,5,2,9,4,4,15,9,8,2,5,3,6,3,3,4,3,3,2,3,9,2,3,4,2,4,3,5,3,3,-,2,-,1,3,2,1,2,2,1,2,2,-,3,2,1,-,-,1,-,-,-,-
60101 421 (GRAZ )<60101 421>,337,4,-,4,1,2,2,1,3,3,5,1,3,2,5,4,6,8,5,6,6,6,6,6,8,10,6,5,5,2,6,2,9,4,3,6,5,3,5,6,3,2,4,5,9,5,4,11,9,9,7,6,6,3,1,2,4,-,6,4,4,1,5,-,3,2,2,3,3,4,3,4,5,-,-,2,1,4,-,1,4,5,-,1,1,-,-,2,2,1,-,-,-,-,-,-,-
60101 422 (GRAZ )<60101 422>,259,1,-,1,1,2,2,2,3,2,1,2,2,3,3,2,3,3,6,1,6,6,3,9,6,9,4,2,2,2,2,4,2,5,3,4,1,1,4,4,7,3,1,3,1,10,2,1,5,6,5,4,4,7,-,3,4,1,4,5,2,4,1,3,4,4,6,2,3,2,4,4,2,1,3,3,1,2,4,1,2,1,1,-,-,3,-,-,-,-,1,-,-,-,-,-,-
60101 430 (GRAZ )<60101 430>,364,2,3,2,2,2,7,3,5,2,3,4,4,2,4,4,1,1,4,1,4,5,5,9,7,8,3,12,4,4,11,7,8,4,11,4,2,6,5,3,3,4,3,-,4,4,5,5,5,7,6,3,7,5,4,3,2,3,4,2,3,5,3,6,3,8,4,5,4,8,3,5,5,-,3,5,2,2,2,3,2,4,4,3,-,4,5,1,1,1,-,1,-,-,-,-,2
60101 431 (GRAZ )<60101 431>,931,9,11,8,6,10,5,6,12,10,8,8,9,11,18,6,13,10,12,13,12,11,7,6,15,14,12,15,7,11,9,11,11,15,9,9,16,19,15,13,6,13,17,13,17,19,10,18,21,14,15,15,17,16,6,6,10,6,8,6,5,8,6,9,4,10,10,11,12,16,18,15,5,10,5,15,2,7,10,4,7,9,5,6,7,8,3,8,4,3,6,3,2,1,1,-,1
60101 432 (GRAZ )<60101 432>,375,4,3,5,5,4,3,2,4,-,-,1,2,3,1,4,1,3,3,2,5,10,10,10,12,9,13,7,10,4,5,10,4,7,7,6,5,5,3,6,4,1,1,4,3,5,4,4,9,4,3,8,5,2,7,5,1,1,2,5,3,3,7,1,2,3,5,2,5,8,6,3,5,1,2,5,3,5,4,3,3,4,1,4,2,2,1,2,-,-,2,1,-,-,-,-,1
60101 440 (GRAZ )<60101 440>,429,6,3,2,2,5,3,1,2,-,-,-,2,3,2,7,7,5,1,9,20,16,21,21,15,13,17,8,13,13,3,4,11,9,6,4,2,2,3,1,7,3,2,4,2,6,3,3,4,6,5,3,4,3,6,5,4,3,3,7,1,1,4,4,-,2,4,4,4,5,8,5,6,1,1,3,1,5,2,3,2,4,3,3,3,1,3,-,-,-,-,1,-,-,-,-,-
60101 441 (GRAZ )<60101 441>,899,18,13,13,13,18,23,12,12,8,9,10,2,12,6,7,14,12,9,12,12,19,14,9,15,13,16,13,16,25,15,19,21,25,13,20,15,16,9,13,9,7,9,12,11,8,8,16,11,17,10,9,19,13,5,7,8,6,3,3,4,12,8,6,7,7,7,5,9,10,7,9,7,5,6,4,4,4,6,2,7,4,6,6,3,4,1,1,2,-,2,-,-,1,1,-,-
60101 442 (GRAZ )<60101 442>,253,2,1,2,3,2,10,6,6,4,5,5,6,2,1,4,4,2,2,2,1,2,-,2,5,3,2,3,2,9,9,8,11,4,14,6,7,3,3,5,3,3,3,2,4,2,4,1,1,2,1,3,3,1,1,-,-,1,3,3,2,1,2,2,3,-,1,4,2,1,2,2,2,5,1,-,2,2,3,1,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1
60101 443 (GRAZ )<60101 443>,245,2,3,4,4,2,2,2,2,1,1,-,-,2,-,4,4,3,3,2,5,4,3,4,1,3,3,5,3,3,2,3,4,1,4,1,1,3,2,2,2,4,6,2,4,4,3,4,-,2,5,6,3,5,4,2,2,4,3,1,3,2,3,5,1,2,1,4,2,4,6,3,1,1,1,-,2,1,8,2,-,3,2,-,2,1,1,3,4,5,4,-,1,1,-,-,2
60101 444 (GRAZ )<60101 444>,407,4,4,2,3,3,3,2,5,6,6,7,7,7,5,4,3,7,5,8,7,6,5,12,7,6,6,7,6,5,2,8,2,5,8,11,4,7,7,6,7,4,4,5,3,10,8,5,9,5,7,5,7,5,4,4,5,8,5,2,2,2,5,3,4,5,5,3,6,2,4,1,8,3,2,3,-,1,3,4,2,1,4,1,1,-,1,1,-,-,-,-,-,-,-,-,-
60101 450 (GRAZ )<60101 450>,406,3,5,6,5,1,3,6,4,4,1,2,3,2,3,4,4,5,5,5,5,10,9,5,6,5,8,8,8,13,2,3,2,3,10,7,10,4,5,11,7,9,3,9,7,7,5,6,7,7,7,8,4,4,1,4,1,2,4,3,2,4,2,3,2,3,5,3,5,4,6,6,1,4,3,4,3,1,7,3,1,4,4,4,2,1,1,4,-,2,1,1,-,-,-,-,-
60101 451 (GRAZ )<60101 451>,658,7,6,8,7,6,4,7,5,8,12,9,5,3,6,2,2,4,9,6,14,7,9,14,12,10,12,13,12,21,16,11,12,15,6,5,11,12,8,12,13,9,7,14,12,9,8,8,10,12,13,11,13,8,7,4,9,5,2,5,3,11,2,11,4,6,9,4,5,5,4,6,10,2,2,4,7,7,2,2,4,2,4,4,1,-,4,-,1,1,1,1,-,1,-,-,1
60101 452 (GRAZ )<60101 452>,102,1,1,4,2,-,1,-,-,1,1,1,1,1,3,-,1,1,2,1,4,8,1,4,1,2,2,4,1,2,-,1,2,3,-,2,1,2,2,3,1,-,2,2,1,-,-,3,2,2,2,1,2,1,-,-,2,1,-,-,3,-,1,-,1,-,1,3,2,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60101 453 (GRAZ )<60101 453>,488,2,2,6,4,4,7,8,5,8,5,1,6,8,5,11,10,3,3,2,3,9,1,6,6,6,7,4,11,7,9,4,11,7,7,10,7,8,7,4,3,9,3,5,5,9,4,10,12,8,8,5,4,6,3,-,3,3,5,1,4,8,6,5,6,8,7,6,8,5,4,10,6,10,5,5,4,4,3,4,4,3,1,6,4,3,3,3,1,-,-,1,-,1,-,-,-
60101 454 (GRAZ )<60101 454>,327,3,1,3,3,3,1,-,3,1,-,2,2,4,2,1,2,3,3,3,2,4,5,9,4,4,3,5,5,6,4,4,4,3,2,6,4,7,3,5,3,5,1,7,4,4,4,5,7,7,7,6,2,1,1,4,4,4,-,3,6,3,4,3,1,3,2,3,5,8,6,10,6,2,-,4,4,4,7,8,10,2,4,4,1,2,2,2,-,1,1,1,-,-,-,-,-
60101 455 (GRAZ )<60101 455>,911,11,3,5,13,7,7,4,6,6,1,4,9,8,3,5,8,9,7,12,12,11,17,13,9,11,15,19,9,12,20,2,19,11,10,10,6,18,14,15,12,19,10,18,11,13,14,17,27,16,26,20,21,17,13,11,6,12,9,10,9,13,7,9,7,16,11,9,19,13,11,11,7,9,5,6,12,10,10,8,2,5,4,4,3,2,-,1,2,1,1,1,-,-,-,-,-
60101 460 (GRAZ )<60101 460>,572,6,5,5,7,6,6,4,6,4,7,7,8,4,5,6,8,13,5,9,13,6,8,6,13,4,8,3,5,7,4,16,6,8,12,10,7,8,2,9,11,5,10,3,12,6,5,11,12,10,10,9,12,7,5,2,4,7,6,2,4,4,11,4,4,7,10,7,6,9,4,11,3,8,4,6,3,2,6,7,4,4,5,2,-,6,1,1,1,1,1,-,-,-,1,-,-
60101 461 (GRAZ )<60101 461>,1.181,10,4,7,15,11,8,11,13,10,11,18,12,8,13,14,21,19,19,13,14,14,18,11,14,15,22,17,20,13,15,20,20,15,16,28,24,19,17,14,22,22,18,28,17,19,15,22,25,35,26,28,22,17,9,15,14,15,5,8,11,12,13,10,12,9,10,9,6,13,8,8,11,8,2,7,5,6,9,9,4,7,4,9,4,-,2,3,1,1,-,2,1,-,-,-,-
60101 470 (GRAZ )<60101 470>,168,4,4,3,1,1,4,1,1,1,1,-,2,1,1,-,2,2,-,4,10,6,7,6,4,6,2,5,5,1,4,1,5,4,4,1,3,-,4,3,2,-,-,-,3,-,2,2,3,2,-,4,1,3,1,-,2,1,-,2,1,1,2,1,-,1,-,-,2,1,1,3,-,-,4,-,1,2,-,1,1,-,1,-,1,-,-,-,1,-,-,-,-,1,-,-,-
60101 471 (GRAZ )<60101 471>,732,6,10,2,3,3,5,10,12,10,4,12,9,14,14,11,10,10,14,12,11,7,14,14,16,13,10,6,11,10,9,8,6,8,7,9,16,11,7,15,15,15,13,11,10,12,11,10,17,15,16,13,16,10,10,7,8,6,3,4,5,10,5,6,6,4,8,7,9,10,5,3,4,3,-,2,3,9,3,1,3,6,1,-,5,4,1,2,3,-,-,-,1,-,2,-,-
60101 480 (GRAZ )<60101 480>,550,5,7,4,3,3,9,5,5,4,6,10,12,3,6,6,4,7,5,8,20,11,14,12,10,11,9,5,11,4,5,9,12,5,11,7,10,10,12,13,6,6,9,8,9,15,10,12,12,7,8,8,9,6,6,6,4,2,5,2,5,4,4,2,4,4,9,4,2,5,6,4,3,-,1,1,2,5,2,1,3,3,5,1,-,1,-,2,-,-,2,1,-,1,-,-,-
60101 481 (GRAZ )<60101 481>,853,7,6,9,16,9,9,6,10,13,12,15,12,11,6,11,10,11,14,13,18,9,14,15,14,10,11,7,8,1,10,17,13,17,18,13,12,16,16,12,14,12,11,25,20,17,14,10,19,12,22,18,15,12,10,14,8,10,6,8,8,4,9,6,6,6,8,4,3,9,11,5,8,1,-,4,2,5,3,3,2,3,1,1,1,2,2,2,3,1,-,1,-,1,-,-,-
60101 482 (GRAZ )<60101 482>,274,-,-,4,2,3,-,3,3,1,4,2,1,3,2,4,4,1,3,3,4,2,2,5,5,2,2,3,4,3,3,5,2,5,1,5,4,2,4,-,3,4,5,4,3,6,5,4,2,2,6,3,2,4,4,3,3,4,5,4,3,1,5,2,7,4,2,4,4,7,8,6,3,5,2,2,1,3,5,2,-,2,2,3,3,-,-,-,2,1,-,1,1,-,-,1,-
60101 490 (GRAZ )<60101 490>,154,-,1,3,3,4,-,1,3,1,3,1,2,-,4,-,2,-,3,1,4,1,4,1,3,3,1,4,4,2,1,2,1,2,3,3,1,4,2,2,-,-,-,4,3,3,1,2,5,3,1,3,5,1,-,-,-,1,1,-,3,3,2,1,3,1,-,1,1,1,3,2,2,2,1,-,4,-,1,2,-,3,-,-,-,2,-,1,1,-,-,1,-,-,-,-,-
60101 491 (GRAZ )<60101 491>,328,5,1,5,2,4,4,3,2,3,1,3,3,2,2,3,2,6,3,6,12,7,5,2,7,4,2,4,12,7,5,2,4,-,3,1,4,4,4,3,5,4,4,7,5,5,1,4,4,5,7,6,9,11,6,-,1,2,1,7,4,2,4,1,9,1,4,2,6,3,4,4,7,-,4,3,1,-,3,5,1,1,3,2,1,1,1,-,-,1,2,-,-,1,-,1,-
60101 500 (GRAZ )<60101 500>,358,2,1,7,1,4,4,3,3,2,2,4,3,1,2,3,1,6,1,6,5,8,3,9,10,15,5,5,5,4,3,3,3,5,5,5,6,4,3,6,6,4,3,6,2,7,7,4,7,3,7,3,9,2,3,8,4,2,7,5,4,3,4,-,4,3,1,3,4,2,5,2,5,6,3,3,3,3,4,4,4,2,3,3,1,3,3,1,1,-,1,-,-,2,-,1,-
60101 501 (GRAZ )<60101 501>,737,13,8,4,8,10,6,6,9,8,11,9,3,4,4,5,8,5,7,9,7,11,9,13,14,9,7,13,19,13,13,13,4,5,4,6,11,4,8,6,4,6,8,8,8,8,7,12,16,22,13,19,12,13,11,11,12,11,7,7,10,11,8,13,11,18,6,11,13,11,6,14,8,4,4,1,3,7,4,3,3,3,5,4,2,2,3,-,2,3,1,-,1,-,1,-,-
60101 510 (GRAZ )<60101 510>,530,7,5,2,2,3,4,2,3,5,1,2,2,2,3,2,2,1,7,5,4,1,6,10,7,16,7,9,6,10,12,7,5,6,5,7,4,7,8,3,5,10,3,10,4,7,2,2,7,6,3,10,13,6,4,5,8,6,13,4,9,10,12,12,10,7,6,8,12,12,13,11,12,5,4,4,5,5,6,3,4,7,3,6,3,2,1,3,-,4,2,1,-,-,-,-,-
60101 511 (GRAZ )<60101 511>,968,9,8,8,9,8,4,8,7,15,6,13,7,13,14,8,8,14,10,14,17,14,14,10,17,8,19,19,21,14,12,13,18,10,10,18,12,20,18,14,11,14,11,15,15,24,15,15,21,9,20,24,16,21,9,6,6,10,13,6,5,12,8,6,6,9,12,8,7,16,13,15,8,5,5,4,5,5,5,5,8,7,6,5,2,6,3,1,3,1,1,1,2,1,-,-,-
60101 520 (GRAZ )<60101 520>,282,2,1,4,1,3,1,1,2,-,2,2,4,2,-,3,3,3,3,4,3,4,7,1,5,6,2,3,3,3,7,2,3,4,3,-,5,4,2,4,6,4,5,4,2,6,3,4,1,8,9,4,5,2,4,6,3,-,3,5,1,2,1,2,7,3,-,-,5,3,4,5,3,-,1,6,1,5,6,6,3,6,2,3,1,3,2,1,1,1,1,-,1,-,-,-,-
60101 521 (GRAZ )<60101 521>,255,2,6,6,3,1,1,3,5,3,5,4,5,3,1,1,2,1,1,3,2,1,4,3,5,9,5,8,3,5,5,7,5,6,-,5,2,3,3,2,2,3,5,2,3,5,1,1,2,1,3,3,2,3,-,-,1,2,3,-,1,4,3,1,2,6,-,2,6,6,3,3,3,2,2,2,3,1,3,4,2,5,2,4,1,2,-,-,1,-,-,-,-,-,-,-,-
60101 530 (GRAZ )<60101 530>,947,8,8,10,10,13,6,18,17,18,13,20,15,20,12,9,13,13,11,12,12,7,6,8,12,8,9,15,18,20,26,22,23,19,16,23,21,30,30,19,19,16,16,19,16,19,7,18,12,7,11,9,11,7,5,7,8,6,2,10,3,7,10,3,9,5,4,7,6,7,8,3,8,7,4,2,8,4,7,2,2,4,2,1,2,3,1,1,1,-,-,1,-,-,-,-,-
60101 531 (GRAZ )<60101 531>,642,9,9,7,6,4,6,3,4,13,7,8,9,2,2,3,2,6,4,10,7,6,9,15,14,17,6,14,11,8,11,14,13,7,10,9,10,6,5,8,15,10,6,15,10,9,10,15,10,8,7,11,10,8,5,4,8,3,8,3,9,5,20,6,7,9,7,9,4,4,10,7,4,4,4,2,1,7,3,6,5,3,3,2,2,1,3,1,1,-,1,-,-,2,1,-,-
60101 533 (GRAZ )<60101 533>,168,3,2,-,2,3,-,1,-,-,2,1,-,2,-,1,2,1,-,4,3,4,1,3,2,4,4,1,4,4,3,6,2,1,5,-,-,3,4,3,3,3,-,2,2,4,2,4,1,1,1,1,5,2,2,2,1,-,4,2,1,1,-,1,4,2,4,-,1,5,4,4,-,3,3,1,1,1,3,-,2,1,-,-,-,1,-,2,-,-,-,-,-,-,-,-,-
