ElectionID,RegionID,ParentID,RegionName,DistrictName
NR2017,G31199,G31100,Wahlkarten - Horn,
NR2017,G31200,G3A000,Korneuburg,
NR2017,G31201,G31200,Bisamberg,
NR2017,G31202,G31200,Enzersfeld im Weinviertel,
NR2017,G31203,G31200,Ernstbrunn,
NR2017,G31204,G31200,Großmugl,
NR2017,G31205,G31200,Großrußbach,
NR2017,G31206,G31200,Hagenbrunn,
NR2017,G31207,G31200,Harmannsdorf,
NR2017,G31208,G31200,Hausleiten,
NR2017,G31213,G31200,Korneuburg,
NR2017,G31214,G31200,Langenzersdorf,
NR2017,G31215,G31200,Leitzersdorf,
NR2017,G31216,G31200,Leobendorf,
NR2017,G31224,G31200,Rußbach,
NR2017,G31226,G31200,Sierndorf,
NR2017,G31227,G31200,Spillern,
NR2017,G31228,G31200,Stetteldorf am Wagram,
NR2017,G31229,G31200,Stetten,
NR2017,G31230,G31200,Stockerau,
NR2017,G31234,G31200,Niederhollabrunn,
NR2017,G31235,G31200,Gerasdorf bei Wien,
NR2017,G31299,G31200,Wahlkarten - Korneuburg,
NR2017,G31300,G3B000,Krems(Land),
NR2017,G31301,G31300,Aggsbach,
NR2017,G31302,G31300,Albrechtsberg an der Großen Krems,
NR2017,G31303,G31300,Bergern im Dunkelsteinerwald,
NR2017,G31304,G31300,Dürnstein,
NR2017,G31308,G31300,Grafenegg,
NR2017,G31309,G31300,Furth bei Göttweig,
NR2017,G31310,G31300,Gedersdorf,
NR2017,G31311,G31300,Gföhl,
NR2017,G31315,G31300,Hadersdorf-Kammern,
NR2017,G31319,G31300,Jaidhof,
NR2017,G31321,G31300,Krumau am Kamp,
NR2017,G31322,G31300,Langenlois,
NR2017,G31323,G31300,Lengenfeld,
NR2017,G31324,G31300,Lichtenau im Waldviertel,
NR2017,G31326,G31300,Maria Laach am Jauerling,
NR2017,G31327,G31300,Mautern an der Donau,
NR2017,G31330,G31300,Mühldorf,
NR2017,G31333,G31300,Paudorf,
NR2017,G31336,G31300,Rastenfeld,
NR2017,G31337,G31300,Rohrendorf bei Krems,
NR2017,G31338,G31300,Rossatz-Arnsdorf,
NR2017,G31340,G31300,St. Leonhard am Hornerwald,
NR2017,G31343,G31300,Senftenberg,
NR2017,G31344,G31300,Spitz,
NR2017,G31346,G31300,Straß im Straßertale,
NR2017,G31347,G31300,Stratzing,
NR2017,G31350,G31300,Weinzierl am Walde,
NR2017,G31351,G31300,Weißenkirchen in der Wachau,
NR2017,G31355,G31300,Schönberg am Kamp,
NR2017,G31356,G31300,Droß,
NR2017,G31399,G31300,Wahlkarten - Krems(Land),
NR2017,G31400,G3D000,Lilienfeld,
NR2017,G31401,G31400,Annaberg,
NR2017,G31402,G31400,Eschenau,
NR2017,G31403,G31400,Hainfeld,
NR2017,G31404,G31400,Hohenberg,
NR2017,G31405,G31400,Kaumberg,
NR2017,G31406,G31400,Kleinzell,
NR2017,G31407,G31400,Lilienfeld,
NR2017,G31408,G31400,Mitterbach am Erlaufsee,
NR2017,G31409,G31400,Ramsau,
NR2017,G31410,G31400,Rohrbach an der Gölsen,
NR2017,G31411,G31400,St. Aegyd am Neuwalde,
NR2017,G31412,G31400,St. Veit an der Gölsen,
NR2017,G31413,G31400,Traisen,
NR2017,G31414,G31400,Türnitz,
NR2017,G31499,G31400,Wahlkarten - Lilienfeld,
NR2017,G31500,G3C000,Melk,
NR2017,G31502,G31500,Artstetten-Pöbring,
NR2017,G31503,G31500,Bergland,
NR2017,G31504,G31500,Bischofstetten,
NR2017,G31505,G31500,Blindenmarkt,
NR2017,G31506,G31500,Dorfstetten,
NR2017,G31507,G31500,Dunkelsteinerwald,
NR2017,G31508,G31500,Erlauf,
NR2017,G31509,G31500,Golling an der Erlauf,
NR2017,G31511,G31500,Hofamt Priel,
NR2017,G31513,G31500,Hürm,
NR2017,G31514,G31500,Kilb,
NR2017,G31515,G31500,Kirnberg an der Mank,
NR2017,G31516,G31500,Klein-Pöchlarn,
NR2017,G31517,G31500,Krummnußbaum,
NR2017,G31519,G31500,Leiben,
NR2017,G31520,G31500,Loosdorf,
NR2017,G31521,G31500,Mank,
NR2017,G31522,G31500,Marbach an der Donau,
NR2017,G31523,G31500,Maria Taferl,
NR2017,G31524,G31500,Melk,
NR2017,G31525,G31500,Münichreith-Laimbach,
NR2017,G31527,G31500,Neumarkt an der Ybbs,
NR2017,G31528,G31500,Nöchling,
NR2017,G31530,G31500,Persenbeug-Gottsdorf,
NR2017,G31531,G31500,Petzenkirchen,
NR2017,G31533,G31500,Pöchlarn,
NR2017,G31534,G31500,Pöggstall,
NR2017,G31535,G31500,Raxendorf,
NR2017,G31537,G31500,Ruprechtshofen,
NR2017,G31539,G31500,St. Leonhard am Forst,
NR2017,G31540,G31500,St. Martin-Karlsbach,
NR2017,G31541,G31500,St. Oswald,
NR2017,G31542,G31500,Schönbühel-Aggsbach,
NR2017,G31543,G31500,Schollach,
NR2017,G31546,G31500,Weiten,
NR2017,G31549,G31500,Ybbs an der Donau,
NR2017,G31550,G31500,Zelking-Matzleinsdorf,
NR2017,G31551,G31500,Texingtal,
NR2017,G31552,G31500,Yspertal,
NR2017,G31553,G31500,Emmersdorf an der Donau,
NR2017,G31599,G31500,Wahlkarten - Melk,
NR2017,G31600,G3A000,Mistelbach,
NR2017,G31601,G31600,Altlichtenwarth,
NR2017,G31603,G31600,Asparn an der Zaya,
NR2017,G31604,G31600,Bernhardsthal,
NR2017,G31605,G31600,Bockfließ,
NR2017,G31606,G31600,Drasenhofen,
NR2017,G31608,G31600,Falkenstein,
NR2017,G31609,G31600,Fallbach,
NR2017,G31611,G31600,Gaubitsch,
NR2017,G31612,G31600,Gaweinstal,
NR2017,G31613,G31600,Gnadendorf,
NR2017,G31614,G31600,Großebersdorf,
NR2017,G31615,G31600,Großengersdorf,
NR2017,G31616,G31600,Großharras,
NR2017,G31617,G31600,Großkrut,
NR2017,G31620,G31600,Hausbrunn,
NR2017,G31621,G31600,Herrnbaumgarten,
NR2017,G31622,G31600,Hochleithen,
NR2017,G31627,G31600,Kreuttal,
NR2017,G31628,G31600,Kreuzstetten,
NR2017,G31629,G31600,Laa an der Thaya,
NR2017,G31630,G31600,Ladendorf,
NR2017,G31633,G31600,Mistelbach,
NR2017,G31634,G31600,Neudorf bei Staatz,
NR2017,G31636,G31600,Niederleis,
NR2017,G31642,G31600,Pillichsdorf,
NR2017,G31644,G31600,Poysdorf,
NR2017,G31645,G31600,Rabensburg,
NR2017,G31646,G31600,Schrattenberg,
NR2017,G31649,G31600,Staatz,
NR2017,G31650,G31600,Stronsdorf,
NR2017,G31651,G31600,Ulrichskirchen-Schleinbach,
NR2017,G31652,G31600,Unterstinkenbrunn,
NR2017,G31653,G31600,Wildendürnbach,
NR2017,G31654,G31600,Wilfersdorf,
NR2017,G31655,G31600,Wolkersdorf im Weinviertel,
NR2017,G31658,G31600,Ottenthal,
NR2017,G31699,G31600,Wahlkarten - Mistelbach,
NR2017,G31700,G3F000,Mödling,
NR2017,G31701,G31700,Achau,
NR2017,G31702,G31700,Biedermannsdorf,
NR2017,G31703,G31700,Breitenfurt bei Wien,
NR2017,G31704,G31700,Brunn am Gebirge,
NR2017,G31706,G31700,Gaaden,
NR2017,G31707,G31700,Gießhübl,
NR2017,G31709,G31700,Gumpoldskirchen,
NR2017,G31710,G31700,Guntramsdorf,
NR2017,G31711,G31700,Hennersdorf,
NR2017,G31712,G31700,Hinterbrühl,
NR2017,G31713,G31700,Kaltenleutgeben,
NR2017,G31714,G31700,Laab im Walde,
NR2017,G31715,G31700,Laxenburg,
NR2017,G31716,G31700,Maria Enzersdorf,
NR2017,G31717,G31700,Mödling,
NR2017,G31718,G31700,Münchendorf,
NR2017,G31719,G31700,Perchtoldsdorf,
NR2017,G31723,G31700,Vösendorf,
NR2017,G31725,G31700,Wiener Neudorf,
NR2017,G31726,G31700,Wienerwald,
NR2017,G31799,G31700,Wahlkarten - Mödling,
NR2017,G31800,G3E000,Neunkirchen,
NR2017,G31801,G31800,Altendorf,
NR2017,G31802,G31800,Aspang-Markt,
NR2017,G31803,G31800,Aspangberg-St. Peter,
NR2017,G31804,G31800,Breitenau,
NR2017,G31805,G31800,Breitenstein,
NR2017,G31806,G31800,Buchbach,
NR2017,G31807,G31800,Edlitz,
NR2017,G31808,G31800,Enzenreith,
NR2017,G31809,G31800,Feistritz am Wechsel,
NR2017,G31810,G31800,Gloggnitz,
NR2017,G31811,G31800,Grafenbach-St. Valentin,
NR2017,G31812,G31800,Grimmenstein,
NR2017,G31813,G31800,Grünbach am Schneeberg,
NR2017,G31814,G31800,Kirchberg am Wechsel,
NR2017,G31815,G31800,Mönichkirchen,
NR2017,G31817,G31800,Natschbach-Loipersbach,
NR2017,G31818,G31800,Neunkirchen,
NR2017,G31820,G31800,Otterthal,
NR2017,G31821,G31800,Payerbach,
NR2017,G31823,G31800,Pitten,
NR2017,G31825,G31800,Prigglitz,
NR2017,G31826,G31800,Puchberg am Schneeberg,
NR2017,G31827,G31800,Raach am Hochgebirge,
NR2017,G31829,G31800,Reichenau an der Rax,
NR2017,G31830,G31800,St. Corona am Wechsel,
NR2017,G31831,G31800,St. Egyden am Steinfeld,
NR2017,G31832,G31800,Scheiblingkirchen-Thernberg,
NR2017,G31833,G31800,Schottwien,
NR2017,G31834,G31800,Schrattenbach,
NR2017,G31835,G31800,Schwarzau am Steinfeld,
NR2017,G31836,G31800,Schwarzau im Gebirge,
NR2017,G31837,G31800,Seebenstein,
NR2017,G31838,G31800,Semmering,
NR2017,G31839,G31800,Ternitz,
NR2017,G31840,G31800,Thomasberg,
NR2017,G31841,G31800,Trattenbach,
NR2017,G31842,G31800,Bürg-Vöstenhof,
NR2017,G31843,G31800,Warth,
NR2017,G31844,G31800,Wartmannstetten,
NR2017,G31845,G31800,Willendorf,
NR2017,G31846,G31800,Wimpassing im Schwarzatale,
NR2017,G31847,G31800,Würflach,
NR2017,G31848,G31800,Zöbern,
NR2017,G31849,G31800,Höflein an der Hohen Wand,
NR2017,G31899,G31800,Wahlkarten - Neunkirchen,
NR2017,G31900,G3D000,Sankt Pölten(Land),
NR2017,G31901,G31900,Altlengbach,
NR2017,G31902,G31900,Asperhofen,
NR2017,G31903,G31900,Böheimkirchen,
NR2017,G31904,G31900,Brand-Laaben,
NR2017,G31905,G31900,Eichgraben,
NR2017,G31906,G31900,Frankenfels,
NR2017,G31907,G31900,Gerersdorf,
NR2017,G31909,G31900,Hofstetten-Grünau,
NR2017,G31910,G31900,Hafnerbach,
NR2017,G31911,G31900,Haunoldstein,
NR2017,G31912,G31900,Herzogenburg,
NR2017,G31913,G31900,Inzersdorf-Getzersdorf,
NR2017,G31915,G31900,Kapelln,
NR2017,G31916,G31900,Karlstetten,
NR2017,G31917,G31900,Kasten bei Böheimkirchen,
NR2017,G31918,G31900,Kirchberg an der Pielach,
NR2017,G31919,G31900,Kirchstetten,
NR2017,G31920,G31900,Loich,
NR2017,G31921,G31900,Maria-Anzbach,
NR2017,G31922,G31900,Markersdorf-Haindorf,
NR2017,G31923,G31900,Michelbach,
NR2017,G31925,G31900,Neidling,
NR2017,G31926,G31900,Neulengbach,
NR2017,G31927,G31900,Neustift-Innermanzing,
NR2017,G31928,G31900,Nußdorf ob der Traisen,
NR2017,G31929,G31900,Ober-Grafendorf,
NR2017,G31930,G31900,Obritzberg-Rust,
NR2017,G31932,G31900,Prinzersdorf,
NR2017,G31934,G31900,Pyhra,
NR2017,G31935,G31900,Rabenstein an der Pielach,
NR2017,G31938,G31900,St. Margarethen an der Sierning,
NR2017,G31939,G31900,Schwarzenbach an der Pielach,
NR2017,G31940,G31900,Statzendorf,
NR2017,G31941,G31900,Stössing,
NR2017,G31943,G31900,Traismauer,
NR2017,G31945,G31900,Weinburg,
NR2017,G31946,G31900,Perschling,
NR2017,G31947,G31900,Wilhelmsburg,
NR2017,G31948,G31900,Wölbling,
NR2017,G31949,G31900,Gablitz,
NR2017,G31950,G31900,Mauerbach,
NR2017,G31951,G31900,Pressbaum,
NR2017,G31952,G31900,Purkersdorf,
NR2017,G31953,G31900,Tullnerbach,
NR2017,G31954,G31900,Wolfsgraben,
NR2017,G31999,G31900,Wahlkarten - Sankt Pölten(Land),
NR2017,G32000,G3C000,Scheibbs,
NR2017,G32001,G32000,Gaming,
NR2017,G32002,G32000,Göstling an der Ybbs,
NR2017,G32003,G32000,Gresten,
NR2017,G32004,G32000,Gresten-Land,
NR2017,G32005,G32000,Lunz am See,
NR2017,G32006,G32000,Oberndorf an der Melk,
NR2017,G32007,G32000,Puchenstuben,
NR2017,G32008,G32000,Purgstall an der Erlauf,
NR2017,G32009,G32000,Randegg,
NR2017,G32010,G32000,Reinsberg,
NR2017,G32011,G32000,St. Anton an der Jeßnitz,
NR2017,G32012,G32000,St. Georgen an der Leys,
NR2017,G32013,G32000,Scheibbs,
NR2017,G32014,G32000,Steinakirchen am Forst,
NR2017,G32015,G32000,Wang,
NR2017,G32016,G32000,Wieselburg,
NR2017,G32017,G32000,Wieselburg-Land,
NR2017,G32018,G32000,Wolfpassing,
NR2017,G32099,G32000,Wahlkarten - Scheibbs,
NR2017,G32100,G3D000,Tulln,
NR2017,G32101,G32100,Absdorf,
NR2017,G32104,G32100,Atzenbrugg,
NR2017,G32106,G32100,Fels am Wagram,
NR2017,G32107,G32100,Grafenwörth,
NR2017,G32109,G32100,Großriedenthal,
NR2017,G32110,G32100,Großweikersdorf,
NR2017,G32112,G32100,Judenau-Baumgarten,
NR2017,G32114,G32100,Kirchberg am Wagram,
NR2017,G32115,G32100,Königsbrunn am Wagram,
NR2017,G32116,G32100,Königstetten,
NR2017,G32119,G32100,Langenrohr,
NR2017,G32120,G32100,Michelhausen,
NR2017,G32131,G32100,Sieghartskirchen,
NR2017,G32132,G32100,Sitzenberg-Reidling,
NR2017,G32134,G32100,Tulbing,
NR2017,G32135,G32100,Tulln an der Donau,
NR2017,G32139,G32100,Würmla,
NR2017,G32140,G32100,Zeiselmauer-Wolfpassing,
NR2017,G32141,G32100,Zwentendorf an der Donau,
NR2017,G32142,G32100,St. Andrä-Wördern,
NR2017,G32143,G32100,Muckendorf-Wipfing,
NR2017,G32144,G32100,Klosterneuburg,
NR2017,G32199,G32100,Wahlkarten - Tulln,
NR2017,G32200,G3B000,Waidhofen an der Thaya,
NR2017,G32202,G32200,Dietmanns,
NR2017,G32203,G32200,Dobersberg,
NR2017,G32206,G32200,Gastern,
NR2017,G32207,G32200,Groß-Siegharts,
NR2017,G32209,G32200,Karlstein an der Thaya,
NR2017,G32210,G32200,Kautzen,
NR2017,G32212,G32200,Ludweis-Aigen,
NR2017,G32214,G32200,Pfaffenschlag bei Waidhofen a.d.Thaya,
NR2017,G32216,G32200,Raabs an der Thaya,
NR2017,G32217,G32200,Thaya,
NR2017,G32219,G32200,Vitis,
NR2017,G32220,G32200,Waidhofen an der Thaya,
NR2017,G32221,G32200,Waidhofen an der Thaya-Land,
NR2017,G32222,G32200,Waldkirchen an der Thaya,
NR2017,G32223,G32200,Windigsteig,
NR2017,G32299,G32200,Wahlkarten - Waidhofen an der Thaya,
NR2017,G32300,G3E000,Wiener Neustadt(Land),
NR2017,G32301,G32300,Bad Fischau-Brunn,
NR2017,G32302,G32300,Bad Schönau,
NR2017,G32304,G32300,Ebenfurth,
NR2017,G32305,G32300,Eggendorf,
NR2017,G32306,G32300,Bad Erlach,
NR2017,G32307,G32300,Felixdorf,
NR2017,G32308,G32300,Gutenstein,
NR2017,G32309,G32300,Hochneukirchen-Gschaidt,
NR2017,G32310,G32300,Hochwolkersdorf,
NR2017,G32311,G32300,Hohe Wand,
NR2017,G32312,G32300,Hollenthon,
NR2017,G32313,G32300,Katzelsdorf,
NR2017,G32314,G32300,Kirchschlag in der Buckligen Welt,
NR2017,G32315,G32300,Krumbach,
NR2017,G32316,G32300,Lanzenkirchen,
NR2017,G32317,G32300,Lichtenegg,
NR2017,G32318,G32300,Lichtenwörth,
NR2017,G32319,G32300,Markt Piesting,
NR2017,G32320,G32300,Matzendorf-Hölles,
NR2017,G32321,G32300,Miesenbach,
NR2017,G32322,G32300,Muggendorf,
NR2017,G32323,G32300,Pernitz,
NR2017,G32324,G32300,Rohr im Gebirge,
NR2017,G32325,G32300,Bromberg,
NR2017,G32326,G32300,Schwarzenbach,
NR2017,G32327,G32300,Sollenau,
NR2017,G32330,G32300,Theresienfeld,
NR2017,G32331,G32300,Waidmannsfeld,
NR2017,G32332,G32300,Waldegg,
NR2017,G32333,G32300,Walpersbach,
NR2017,G32334,G32300,Weikersdorf am Steinfelde,
NR2017,G32335,G32300,Wiesmath,
NR2017,G32336,G32300,Winzendorf-Muthmannsdorf,
NR2017,G32337,G32300,Wöllersdorf-Steinabrückl,
NR2017,G32338,G32300,Zillingdorf,
NR2017,G32399,G32300,Wahlkarten - Wiener Neustadt(Land),
NR2017,G32500,G3B000,Zwettl,
NR2017,G32501,G32500,Allentsteig,
NR2017,G32502,G32500,Arbesbach,
NR2017,G32503,G32500,Bärnkopf,
NR2017,G32504,G32500,Echsenbach,
NR2017,G32505,G32500,Göpfritz an der Wild,
NR2017,G32506,G32500,Grafenschlag,
NR2017,G32508,G32500,Groß Gerungs,
NR2017,G32509,G32500,Großgöttfritz,
NR2017,G32511,G32500,Gutenbrunn,
NR2017,G32514,G32500,Kirchschlag,
NR2017,G32515,G32500,Kottes-Purk,
NR2017,G32516,G32500,Langschlag,
NR2017,G32517,G32500,Martinsberg,
NR2017,G32518,G32500,Ottenschlag,
NR2017,G32519,G32500,Altmelon,
NR2017,G32520,G32500,Pölla,
NR2017,G32521,G32500,Rappottenstein,
NR2017,G32522,G32500,Sallingberg,
NR2017,G32523,G32500,Schönbach,
NR2017,G32524,G32500,Schwarzenau,
NR2017,G32525,G32500,Schweiggers,
NR2017,G32528,G32500,Bad Traunstein,
NR2017,G32529,G32500,Waldhausen,
NR2017,G32530,G32500,Zwettl-Niederösterreich,
NR2017,G32599,G32500,Wahlkarten - Zwettl,
NR2017,G3A000,G30000,Weinviertel,
NR2017,G3A099,G3A000,Wahlkarten - Weinviertel,
NR2017,G3B000,G30000,Waldviertel,
NR2017,G3B099,G3B000,Wahlkarten - Waldviertel,
NR2017,G3C000,G30000,Mostviertel,
NR2017,G3C099,G3C000,Wahlkarten - Mostviertel,
NR2017,G3D000,G30000,Niederösterreich Mitte,
NR2017,G3D099,G3D000,Wahlkarten - Niederösterreich Mitte,
NR2017,G3E000,G30000,Niederösterreich Süd,
NR2017,G3E099,G3E000,Wahlkarten - Niederösterreich Süd,
NR2017,G3F000,G30000,Thermenregion,
NR2017,G3F099,G3F000,Wahlkarten - Thermenregion,
NR2017,G3G000,G30000,Niederösterreich Ost,
NR2017,G3G099,G3G000,Wahlkarten - Ost,
NR2017,G40000,G00000,Oberösterreich,
NR2017,G40099,G40000,Wahlkarten - Oberösterreich,
NR2017,G40100,G4A000,Linz(Stadt),
NR2017,G40101,G40100,Linz,
NR2017,G40199,G40100,Wahlkarten - Linz(Stadt,
NR2017,G40200,G4D000,Steyr(Stadt),
NR2017,G40201,G40200,Steyr,
NR2017,G40299,G40200,Wahlkarten - Steyr(Stadt),
NR2017,G40300,G4C000,Wels(Stadt),
NR2017,G40301,G40300,Wels,
NR2017,G40399,G40300,Wahlkarten - Wels(Stadt),
NR2017,G40400,G4B000,Braunau am Inn,
NR2017,G40401,G40400,Altheim,
NR2017,G40402,G40400,Aspach,
NR2017,G40403,G40400,Auerbach,
NR2017,G40404,G40400,Braunau am Inn,
NR2017,G40405,G40400,Burgkirchen,
NR2017,G40406,G40400,Eggelsberg,
NR2017,G40407,G40400,Feldkirchen bei Mattighofen,
NR2017,G40408,G40400,Franking,
NR2017,G40409,G40400,Geretsberg,
NR2017,G40410,G40400,Gilgenberg am Weilhart,
NR2017,G40411,G40400,Haigermoos,
NR2017,G40412,G40400,Handenberg,
NR2017,G40413,G40400,Helpfau-Uttendorf,
NR2017,G40414,G40400,Hochburg-Ach,
NR2017,G40415,G40400,Höhnhart,
NR2017,G40416,G40400,Jeging,
NR2017,G40417,G40400,Kirchberg bei Mattighofen,
NR2017,G40418,G40400,Lengau,
NR2017,G40419,G40400,Lochen am See,
NR2017,G40420,G40400,Maria Schmolln,
NR2017,G40421,G40400,Mattighofen,
NR2017,G40422,G40400,Mauerkirchen,
NR2017,G40423,G40400,Mining,
NR2017,G40424,G40400,Moosbach,
NR2017,G40425,G40400,Moosdorf,
NR2017,G40426,G40400,Munderfing,
NR2017,G40427,G40400,Neukirchen an der Enknach,
NR2017,G40428,G40400,Ostermiething,
NR2017,G40429,G40400,Palting,
NR2017,G40430,G40400,Perwang am Grabensee,
NR2017,G40431,G40400,Pfaffstätt,
NR2017,G40432,G40400,Pischelsdorf am Engelbach,
NR2017,G40433,G40400,Polling im Innkreis,
NR2017,G40434,G40400,Roßbach,
NR2017,G40435,G40400,Sankt Georgen am Fillmannsbach,
NR2017,G40436,G40400,Sankt Johann am Walde,
NR2017,G40437,G40400,Sankt Pantaleon,
NR2017,G40438,G40400,Sankt Peter am Hart,
NR2017,G40439,G40400,Sankt Radegund,
NR2017,G40440,G40400,Sankt Veit im Innkreis,
NR2017,G40441,G40400,Schalchen,
NR2017,G40442,G40400,Schwand im Innkreis,
NR2017,G40443,G40400,Tarsdorf,
NR2017,G40444,G40400,Treubach,
NR2017,G40445,G40400,Überackern,
NR2017,G40446,G40400,Weng im Innkreis,
NR2017,G40499,G40400,Wahlkarten - Braunau am Inn,
NR2017,G40500,G4C000,Eferding,
NR2017,G40501,G40500,Alkoven,
NR2017,G40502,G40500,Aschach an der Donau,
NR2017,G40503,G40500,Eferding,
NR2017,G40504,G40500,Fraham,
NR2017,G40505,G40500,Haibach ob der Donau,
NR2017,G40506,G40500,Hartkirchen,
NR2017,G40507,G40500,Hinzenbach,
NR2017,G40508,G40500,Prambachkirchen,
NR2017,G40509,G40500,Pupping,
NR2017,G40510,G40500,Sankt Marienkirchen an der Polsenz,
NR2017,G40511,G40500,Scharten,
NR2017,G40512,G40500,Stroheim,
NR2017,G40599,G40500,Wahlkarten - Eferding,
NR2017,G40600,G4E000,Freistadt,
NR2017,G40601,G40600,Freistadt,
NR2017,G40602,G40600,Grünbach,
NR2017,G40603,G40600,Gutau,
NR2017,G40604,G40600,Hagenberg im Mühlkreis,
NR2017,G40605,G40600,Hirschbach im Mühlkreis,
NR2017,G40606,G40600,Kaltenberg,
NR2017,G40607,G40600,Kefermarkt,
NR2017,G40608,G40600,Königswiesen,
NR2017,G40609,G40600,Lasberg,
NR2017,G40610,G40600,Leopoldschlag,
NR2017,G40611,G40600,Liebenau,
NR2017,G40612,G40600,Neumarkt im Mühlkreis,
NR2017,G40613,G40600,Pierbach,
NR2017,G40614,G40600,Pregarten,
NR2017,G40615,G40600,Rainbach im Mühlkreis,
NR2017,G40616,G40600,Sandl,
NR2017,G40617,G40600,Sankt Leonhard bei Freistadt,
NR2017,G40618,G40600,Sankt Oswald bei Freistadt,
NR2017,G40619,G40600,Schönau im Mühlkreis,
NR2017,G40620,G40600,Tragwein,
NR2017,G40621,G40600,Unterweißenbach,
NR2017,G40622,G40600,Unterweitersdorf,
NR2017,G40623,G40600,Waldburg,
NR2017,G40624,G40600,Wartberg ob der Aist,
NR2017,G40625,G40600,Weitersfelden,
NR2017,G40626,G40600,Windhaag bei Freistadt,
NR2017,G40627,G40600,Bad Zell,
NR2017,G40699,G40600,Wahlkarten - Freistadt,
NR2017,G40700,G4D000,Gmunden,
NR2017,G40701,G40700,Altmünster,
NR2017,G40702,G40700,Bad Goisern am Hallstättersee,
NR2017,G40703,G40700,Bad Ischl,
NR2017,G40704,G40700,Ebensee,
NR2017,G40705,G40700,Gmunden,
NR2017,G40706,G40700,Gosau,
NR2017,G40707,G40700,Grünau im Almtal,
NR2017,G40708,G40700,Gschwandt,
NR2017,G40709,G40700,Hallstatt,
NR2017,G40710,G40700,Kirchham,
NR2017,G40711,G40700,Laakirchen,
NR2017,G40712,G40700,Obertraun,
NR2017,G40713,G40700,Ohlsdorf,
NR2017,G40714,G40700,Pinsdorf,
NR2017,G40715,G40700,Roitham am Traunfall,
NR2017,G40716,G40700,Sankt Konrad,
NR2017,G40717,G40700,St. Wolfgang im Salzkammergut,
NR2017,G40718,G40700,Traunkirchen,
NR2017,G40719,G40700,Scharnstein,
NR2017,G40720,G40700,Vorchdorf,
NR2017,G40799,G40700,Wahlkarten - Gmunden,
NR2017,G40800,G4C000,Grieskirchen,
NR2017,G40801,G40800,Aistersheim,
NR2017,G40802,G40800,Bad Schallerbach,
NR2017,G40803,G40800,Bruck-Waasen,
NR2017,G40804,G40800,Eschenau im Hausruckkreis,
NR2017,G40805,G40800,Gallspach,
NR2017,G40806,G40800,Gaspoltshofen,
NR2017,G40807,G40800,Geboltskirchen,
NR2017,G40808,G40800,Grieskirchen,
NR2017,G40809,G40800,Haag am Hausruck,
NR2017,G40810,G40800,Heiligenberg,
NR2017,G40811,G40800,Hofkirchen an der Trattnach,
NR2017,G40812,G40800,Kallham,
NR2017,G40813,G40800,Kematen am Innbach,
NR2017,G40814,G40800,Meggenhofen,
NR2017,G40815,G40800,Michaelnbach,
NR2017,G40816,G40800,Natternbach,
NR2017,G40817,G40800,Neukirchen am Walde,
NR2017,G40818,G40800,Neumarkt im Hausruckkreis,
NR2017,G40819,G40800,Peuerbach,
NR2017,G40820,G40800,Pötting,
NR2017,G40821,G40800,Pollham,
NR2017,G40822,G40800,Pram,
NR2017,G40823,G40800,Rottenbach,
NR2017,G40824,G40800,St. Agatha,
NR2017,G40825,G40800,St. Georgen bei Grieskirchen,
NR2017,G40826,G40800,St. Thomas,
NR2017,G40827,G40800,Schlüßlberg,
NR2017,G40828,G40800,Steegen,
NR2017,G40829,G40800,Taufkirchen an der Trattnach,
NR2017,G40830,G40800,Tollet,
NR2017,G40831,G40800,Waizenkirchen,
NR2017,G40832,G40800,Wallern an der Trattnach,
NR2017,G40833,G40800,Weibern,
NR2017,G40834,G40800,Wendling,
NR2017,G40899,G40800,Wahlkarten - Grieskirchen,
NR2017,G40900,G4D000,Kirchdorf an der Krems,
NR2017,G40901,G40900,Edlbach,
NR2017,G40902,G40900,Grünburg,
NR2017,G40903,G40900,Hinterstoder,
NR2017,G40904,G40900,Inzersdorf im Kremstal,
NR2017,G40905,G40900,Kirchdorf an der Krems,
NR2017,G40906,G40900,Klaus an der Pyhrnbahn,
NR2017,G40907,G40900,Kremsmünster,
NR2017,G40908,G40900,Micheldorf in Oberösterreich,
NR2017,G40909,G40900,Molln,
NR2017,G40910,G40900,Nußbach,
NR2017,G40911,G40900,Oberschlierbach,
NR2017,G40912,G40900,Pettenbach,
NR2017,G40913,G40900,Ried im Traunkreis,
NR2017,G40914,G40900,Rosenau am Hengstpaß,
NR2017,G40915,G40900,Roßleithen,
NR2017,G40916,G40900,St. Pankraz,
NR2017,G40917,G40900,Schlierbach,
NR2017,G40918,G40900,Spital am Pyhrn,
NR2017,G40919,G40900,Steinbach am Ziehberg,
NR2017,G40920,G40900,Steinbach an der Steyr,
NR2017,G40921,G40900,Vorderstoder,
NR2017,G40922,G40900,Wartberg an der Krems,
NR2017,G40923,G40900,Windischgarsten,
NR2017,G40999,G40900,Wahlkarten - Kirchdorf an der Krems,
NR2017,G41000,G4A000,Linz-Land,
NR2017,G41001,G41000,Allhaming,
NR2017,G41002,G41000,Ansfelden,
NR2017,G41003,G41000,Asten,
NR2017,G41004,G41000,Eggendorf im Traunkreis,
NR2017,G41005,G41000,Enns,
NR2017,G41006,G41000,Hargelsberg,
NR2017,G41007,G41000,Hörsching,
NR2017,G41008,G41000,Hofkirchen im Traunkreis,
NR2017,G41009,G41000,Kematen an der Krems,
