#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
1974,West Germany,Yugoslavia,20,FW,Vladimir Petrović,Red Star Belgrade,Yugoslavia
1974,West Germany,Zaire,1,GK,Kazadi Mwamba,TP Mazembe,
1974,West Germany,Zaire,12,GK,Tubilandu Ndimbi,AS Vita Club,
1974,West Germany,Zaire,22,GK,Kalambay Otepa,TP Mazembe,
1974,West Germany,Zaire,2,DF,Mwepu Ilunga,TP Mazembe,
1974,West Germany,Zaire,3,DF,Mwanza Mukombo,TP Mazembe,
1974,West Germany,Zaire,4,DF,Bwanga Tshimen,TP Mazembe,
1974,West Germany,Zaire,5,DF,Lobilo Boba,AS Vita Club,
1974,West Germany,Zaire,11,DF,Kabasu Babo,AS Bilima,
1974,West Germany,Zaire,16,DF,Mwape Mialo,Nyiki Lubumbashi,
1974,West Germany,Zaire,6,MF,Kilasu Massamba,AS Bilima,
1974,West Germany,Zaire,7,MF,Tshinabu Wa Munda,TP Mazembe,
1974,West Germany,Zaire,8,MF,Mana Mamuwene,CS Imana,
1974,West Germany,Zaire,9,MF,Kembo Uba Kembo,AS Vita Club,
1974,West Germany,Zaire,10,MF,Kidumu Mantantu,CS Imana,
1974,West Germany,Zaire,13,MF,Ndaye Mulamba,AS Vita Club,
1974,West Germany,Zaire,15,MF,Kibonge Mafu,AS Vita Club,
1974,West Germany,Zaire,17,MF,Kafula Ngoie,TP Mazembe,
1974,West Germany,Zaire,14,FW,Mayanga Maku,AS Vita Club,
1974,West Germany,Zaire,18,FW,Mavuba Mafuila,AS Vita Club,
1974,West Germany,Zaire,19,FW,Mbungu Ekofa,CS Imana,
1974,West Germany,Zaire,20,FW,Jean Kalala N'Tumba,AS Vita Club,
1974,West Germany,Zaire,21,FW,Kakoko Etepé,CS Imana,
1978,Argentina,Argentina,3,GK,Héctor Baley,Huracán,
1978,Argentina,Argentina,5,GK,Ubaldo Fillol,River Plate,
1978,Argentina,Argentina,13,GK,Ricardo La Volpe,San Lorenzo,
1978,Argentina,Argentina,7,DF,Luis Galván,Talleres de Córdoba,
1978,Argentina,Argentina,11,DF,Daniel Killer,Racing Club,
1978,Argentina,Argentina,15,DF,Jorge Olguín,San Lorenzo,
1978,Argentina,Argentina,18,DF,Rubén Pagnanini,Independiente,
1978,Argentina,Argentina,19,DF,Daniel Passarella,River Plate,
1978,Argentina,Argentina,20,DF,Alberto Tarantini,Boca Juniors,
1978,Argentina,Argentina,1,MF,Norberto Alonso,River Plate,
1978,Argentina,Argentina,2,MF,Osvaldo Ardiles,Huracán,
1978,Argentina,Argentina,4,MF,Daniel Bertoni,Independiente,
1978,Argentina,Argentina,6,MF,Américo Gallego,Newell's Old Boys,
1978,Argentina,Argentina,8,MF,Rubén Galván,Independiente,
1978,Argentina,Argentina,9,MF,René Houseman,Huracán,
1978,Argentina,Argentina,12,MF,Omar Larrosa,Independiente,
1978,Argentina,Argentina,16,MF,Oscar Ortiz,River Plate,
1978,Argentina,Argentina,17,MF,Miguel Oviedo,Talleres de Córdoba,
1978,Argentina,Argentina,21,MF,José Daniel Valencia,Talleres de Córdoba,
1978,Argentina,Argentina,22,MF,Ricardo Villa,Racing Club,
1978,Argentina,Argentina,10,FW,Mario Kempes,Valencia,
1978,Argentina,Argentina,14,FW,Leopoldo Luque,River Plate,
1978,Argentina,Austria,1,GK,Friedrich Koncilia,SSW Innsbruck,
1978,Argentina,Austria,21,GK,Erwin Fuchsbichler,VÖEST Linz,
1978,Argentina,Austria,22,GK,Hubert Baumgartner,Austria Wien,
1978,Argentina,Austria,2,DF,Robert Sara,Austria Wien,
1978,Argentina,Austria,3,DF,Erich Obermayer,Austria Wien,
1978,Argentina,Austria,4,DF,Gerhard Breitenberger,VÖEST Linz,
1978,Argentina,Austria,5,DF,Bruno Pezzey,SSW Innsbruck,
1978,Argentina,Austria,14,DF,Heinrich Strasser,Admira/Wacker,
1978,Argentina,Austria,15,DF,Heribert Weber,SK Sturm Graz,
1978,Argentina,Austria,16,DF,Peter Persidis,Rapid Wien,
1978,Argentina,Austria,6,MF,Roland Hattenberger,VfB Stuttgart,
1978,Argentina,Austria,7,MF,Josef Hickersberger,Fortuna Düsseldorf,
1978,Argentina,Austria,8,MF,Herbert Prohaska,Austria Wien,
1978,Argentina,Austria,11,MF,Kurt Jara,MSV Duisburg,
1978,Argentina,Austria,12,MF,Eduard Krieger,Club Brugge,
1978,Argentina,Austria,13,MF,Günther Happich,Wiener Sportclub,
1978,Argentina,Austria,20,MF,Ernst Baumeister,Austria Wien,
1978,Argentina,Austria,9,FW,Hans Krankl,Rapid Wien,
1978,Argentina,Austria,10,FW,Wilhelm Kreuz,Feyenoord,
1978,Argentina,Austria,17,FW,Franz Oberacher,SSW Innsbruck,
1978,Argentina,Austria,18,FW,Walter Schachner,DSV Alpine Donawitz,
1978,Argentina,Austria,19,FW,Hans Pirkner,Austria Wien,
1978,Argentina,Brazil,1,GK,Leão,Palmeiras,
1978,Argentina,Brazil,12,GK,Carlos,Ponte Preta,
1978,Argentina,Brazil,22,GK,Valdir Peres,São Paulo,
1978,Argentina,Brazil,2,DF,Toninho,Flamengo,
1978,Argentina,Brazil,3,DF,Oscar,Ponte Preta,
1978,Argentina,Brazil,4,DF,Amaral,Corinthians,
1978,Argentina,Brazil,6,DF,Edinho,Fluminense,
1978,Argentina,Brazil,13,DF,Nelinho,Cruzeiro,
1978,Argentina,Brazil,14,DF,Abel,Vasco da Gama,
1978,Argentina,Brazil,15,DF,Polozzi,Ponte Preta,
1978,Argentina,Brazil,16,DF,Rodrigues Neto,Botafogo,
1978,Argentina,Brazil,5,MF,Toninho Cerezo,Atlético Mineiro,
1978,Argentina,Brazil,8,MF,Zico,Flamengo,
1978,Argentina,Brazil,11,MF,Dirceu,Vasco da Gama,
1978,Argentina,Brazil,17,MF,Batista,Internacional,
1978,Argentina,Brazil,21,MF,Chicão,São Paulo,
1978,Argentina,Brazil,7,FW,Zé Sérgio,São Paulo,
1978,Argentina,Brazil,9,FW,Reinaldo,Atlético Mineiro,
1978,Argentina,Brazil,10,FW,Rivelino,Fluminense,
1978,Argentina,Brazil,18,FW,Gil,Botafogo,
1978,Argentina,Brazil,19,FW,Jorge Mendonça,Palmeiras,
1978,Argentina,Brazil,20,FW,Roberto Dinamite,Vasco da Gama,
1978,Argentina,Spain,1,GK,Luis Arconada,Real Sociedad,
1978,Argentina,Spain,13,GK,Miguel Ángel,Real Madrid,
1978,Argentina,Spain,22,GK,Urruti,RCD Español,
1978,Argentina,Spain,2,DF,Antonio de la Cruz,FC Barcelona,
1978,Argentina,Spain,5,DF,Migueli,FC Barcelona,
1978,Argentina,Spain,6,DF,Antonio Biosca,Real Betis,
1978,Argentina,Spain,16,DF,Antonio Olmo,FC Barcelona,
1978,Argentina,Spain,17,DF,Marcelino,Atlético Madrid,
1978,Argentina,Spain,18,DF,Pirri,Real Madrid,
1978,Argentina,Spain,3,MF,Francisco Javier Uría,Sporting de Gijón,
1978,Argentina,Spain,4,MF,Juan Manuel Asensi,FC Barcelona,
1978,Argentina,Spain,11,MF,Julio Cardeñosa,Real Betis,
1978,Argentina,Spain,12,MF,Antonio Guzmán,Rayo Vallecano,
1978,Argentina,Spain,14,MF,Eugenio Leal,Atlético Madrid,
1978,Argentina,Spain,21,MF,Isidoro San José,Real Madrid,
1978,Argentina,Spain,7,FW,Dani,Athletic Bilbao,
1978,Argentina,Spain,8,FW,Juanito,Real Madrid,
1978,Argentina,Spain,9,FW,Quini,Sporting de Gijón,
1978,Argentina,Spain,10,FW,Santillana,Real Madrid,
1978,Argentina,Spain,15,FW,Marañón,RCD Español,
1978,Argentina,Spain,19,FW,Carles Rexach,FC Barcelona,
1978,Argentina,Spain,20,FW,Rubén Cano,Atlético Madrid,
1978,Argentina,France,1,GK,Dominique Baratelli,Nice,
1978,Argentina,France,21,GK,Jean-Paul Bertrand-Demanes,Nantes,
1978,Argentina,France,22,GK,Dominique Dropsy,Strasbourg,
1978,Argentina,France,2,DF,Patrick Battiston,Metz,
1978,Argentina,France,3,DF,Maxime Bossis,Nantes,
1978,Argentina,France,4,DF,Gérard Janvion,Saint-Étienne,
1978,Argentina,France,5,DF,François Bracci,Marseille,
1978,Argentina,France,6,DF,Christian Lopez,Saint-Étienne,
1978,Argentina,France,7,DF,Patrice Rio,Nantes,
1978,Argentina,France,8,DF,Marius Trésor,Marseille,
1978,Argentina,France,9,MF,Dominique Bathenay,Saint-Étienne,
1978,Argentina,France,10,MF,Jean-Marc Guillou,Nice,
1978,Argentina,France,11,MF,Henri Michel,Nantes,
1978,Argentina,France,12,MF,Claude Papi,Bastia,
1978,Argentina,France,13,MF,Jean Petit,AS Monaco,
1978,Argentina,France,15,MF,Michel Platini,Nancy,
1978,Argentina,France,18,MF,Dominique Rocheteau,Saint-Étienne,
1978,Argentina,France,19,MF,Didier Six,Lens,
1978,Argentina,France,14,FW,Marc Berdoll,Marseille,
1978,Argentina,France,16,FW,Christian Dalger,AS Monaco,
1978,Argentina,France,17,FW,Bernard Lacombe,Lyon,
1978,Argentina,France,20,FW,Olivier Rouyer,Nancy,
1978,Argentina,West Germany,1,GK,Sepp Maier,Bayern Munich,
1978,Argentina,West Germany,21,GK,Rudolf Kargus,Hamburger SV,
1978,Argentina,West Germany,22,GK,Dieter Burdenski,Werder Bremen,
1978,Argentina,West Germany,2,DF,Berti Vogts,Borussia Mönchengladbach,
1978,Argentina,West Germany,3,DF,Bernard Dietz,MSV Duisburg,
1978,Argentina,West Germany,5,DF,Manfred Kaltz,Hamburger SV,
1978,Argentina,West Germany,12,DF,Hans-Georg Schwarzenbeck,Bayern Munich,
1978,Argentina,West Germany,13,DF,Harald Konopka,FC Köln,
1978,Argentina,West Germany,4,MF,Rolf Rüssmann,Schalke 04,
1978,Argentina,West Germany,6,MF,Rainer Bonhof,Borussia Mönchengladbach,
1978,Argentina,West Germany,10,MF,Heinz Flohe,FC Köln,
1978,Argentina,West Germany,15,MF,Erich Beer,Hertha Berlin,
1978,Argentina,West Germany,16,MF,Bernhard Cullmann,FC Köln,
1978,Argentina,West Germany,18,MF,Gerd Zewe,Fortuna Düsseldorf,
1978,Argentina,West Germany,20,MF,Hansi Müller,VfB Stuttgart,
1978,Argentina,West Germany,7,FW,Rüdiger Abramczik,Schalke 04,
1978,Argentina,West Germany,8,FW,Herbert Zimmermann,FC Köln,
1978,Argentina,West Germany,9,FW,Klaus Fischer,Schalke 04,
1978,Argentina,West Germany,11,FW,Karl-Heinz Rummenigge,Bayern Munich,
1978,Argentina,West Germany,14,FW,Dieter Müller,FC Köln,
1978,Argentina,West Germany,17,FW,Bernd Hölzenbein,Eintracht Frankfurt,
1978,Argentina,West Germany,19,FW,Ronald Worm,MSV Duisburg,
1978,Argentina,Hungary,1,GK,Sándor Gujdár,Budapest Honvéd FC,
1978,Argentina,Hungary,21,GK,Ferenc Mészáros,Vasas SC,
1978,Argentina,Hungary,22,GK,László Kovács,Videoton FCF,
1978,Argentina,Hungary,2,DF,Péter Török,Vasas SC,
1978,Argentina,Hungary,3,DF,István Kocsis,Budapest Honvéd FC,
1978,Argentina,Hungary,6,DF,Zoltán Kereki,Haladás VSE,
1978,Argentina,Hungary,12,DF,Győző Martos,Ferencvárosi TC,
1978,Argentina,Hungary,14,DF,László Bálint,Ferencvárosi TC,
1978,Argentina,Hungary,15,DF,Tibor Rab,Ferencvárosi TC,
1978,Argentina,Hungary,4,MF,József Tóth,Újpesti Dózsa FC,
1978,Argentina,Hungary,5,MF,Sándor Zombori,Vasas SC,
1978,Argentina,Hungary,10,MF,Sándor Pintér,Budapest Honvéd FC,
1978,Argentina,Hungary,13,MF,Károly Csapó,Tatabányai BSK,
1978,Argentina,Hungary,16,MF,István Halász,Tatabányai BSK,
1978,Argentina,Hungary,18,MF,László Nagy,Újpesti Dózsa FC,
1978,Argentina,Hungary,20,MF,Ferenc Fülöp,MTK FC,
1978,Argentina,Hungary,7,FW,László Fazekas,Újpesti Dózsa FC,
1978,Argentina,Hungary,8,FW,Tibor Nyilasi,Ferencvárosi TC,
1978,Argentina,Hungary,9,FW,András Törőcsik,Újpesti Dózsa FC,
1978,Argentina,Hungary,11,FW,Béla Várady,Vasas SC,
1978,Argentina,Hungary,17,FW,László Pusztai,Ferencvárosi TC,
1978,Argentina,Hungary,19,FW,András Tóth,Újpesti Dózsa FC,
1978,Argentina,Iran,1,GK,Nasser Hejazi,Shahbaz,
1978,Argentina,Iran,12,GK,Bahram Mavaddat,Sepahan,
1978,Argentina,Iran,22,GK,Rasoul Korbekandi,Zob Ahan,
1978,Argentina,Iran,5,DF,Javad Allahverdi,Persepolis,
1978,Argentina,Iran,11,DF,Ali Reza Ghesghayan,Bargh Shiraz,
1978,Argentina,Iran,14,DF,Hassan Nazari,Taj,
1978,Argentina,Iran,15,DF,Andranik Eskandarian,Taj,
1978,Argentina,Iran,20,DF,Nasrollah Abdollahi,Shahbaz,
1978,Argentina,Iran,21,DF,Hossein Kazerani,Pas,
1978,Argentina,Iran,2,MF,Iraj Danaeifard,Taj,
1978,Argentina,Iran,6,MF,Hassan Nayebagha,Homa,
1978,Argentina,Iran,7,MF,Ali Parvin,Persepolis,
1978,Argentina,Iran,8,MF,Ebrahim Ghasempour,Shahbaz,
1978,Argentina,Iran,9,MF,Mohammad Sadeghi,Pas,
1978,Argentina,Iran,19,MF,Ali Shojaei,Sepahan,
1978,Argentina,Iran,3,FW,Behtash Fariba,Pas,
1978,Argentina,Iran,4,FW,Majid Bishkar,Shahbaz,
1978,Argentina,Iran,10,FW,Hassan Roshan,Taj,
1978,Argentina,Iran,13,FW,Hamid Majd Teymouri,Shahbaz,
1978,Argentina,Iran,16,FW,Nasser Nouraei,Homa,
1978,Argentina,Iran,17,FW,Ghafour Jahani,Malavan,
1978,Argentina,Iran,18,FW,Hossein Faraki,Pas,
1978,Argentina,Italy,1,GK,Dino Zoff,Juventus,
1978,Argentina,Italy,12,GK,Paolo Conti,Roma,
1978,Argentina,Italy,22,GK,Ivano Bordon,Internazionale,
1978,Argentina,Italy,2,DF,Mauro Bellugi,Bologna,
1978,Argentina,Italy,3,DF,Antonio Cabrini,Juventus,
1978,Argentina,Italy,4,DF,Antonello Cuccureddu,Juventus,
1978,Argentina,Italy,5,DF,Claudio Gentile,Juventus,
1978,Argentina,Italy,6,DF,Aldo Maldera,Milan,
1978,Argentina,Italy,7,DF,Lionello Manfredonia,Lazio,
1978,Argentina,Italy,8,DF,Gaetano Scirea,Juventus,
1978,Argentina,Italy,9,MF,Giancarlo Antognoni,Fiorentina,
1978,Argentina,Italy,10,MF,Romeo Benetti,Juventus,
1978,Argentina,Italy,11,MF,Eraldo Pecci,Torino,
1978,Argentina,Italy,13,MF,Patrizio Sala,Torino,
1978,Argentina,Italy,14,MF,Marco Tardelli,Juventus,
1978,Argentina,Italy,15,MF,Renato Zaccarelli,Torino,
1978,Argentina,Italy,16,MF,Franco Causio,Juventus,
1978,Argentina,Italy,17,MF,Claudio Sala,Torino,
1978,Argentina,Italy,18,FW,Roberto Bettega,Juventus,
1978,Argentina,Italy,19,FW,Francesco Graziani,Torino,
1978,Argentina,Italy,20,FW,Paolo Pulici,Torino,
1978,Argentina,Italy,21,FW,Paolo Rossi,Vicenza,
1978,Argentina,Mexico,1,GK,José Pilar Reyes,UANL Tigres,
1978,Argentina,Mexico,22,GK,Pedro Soto,Club América,
1978,Argentina,Mexico,2,DF,Manuel Nájera,Leones Negros,
1978,Argentina,Mexico,3,DF,Alfredo Tena,Club América,
1978,Argentina,Mexico,4,DF,Eduardo Ramos,CD Guadalajara,
1978,Argentina,Mexico,5,DF,Arturo Vázquez Ayala,Club UNAM,
1978,Argentina,Mexico,12,DF,Jesús Martínez,Club América,
1978,Argentina,Mexico,13,DF,Rigoberto Cisneros,CD Toluca,
1978,Argentina,Mexico,14,DF,Carlos Gómez,CSD León,
1978,Argentina,Mexico,15,DF,Ignacio Flores Ocaranza,Cruz Azul,
1978,Argentina,Mexico,6,MF,Guillermo Mendizábal,Cruz Azul,
1978,Argentina,Mexico,7,MF,Antonio de la Torre,Club América,
1978,Argentina,Mexico,10,MF,Cristóbal Ortega,Club América,
1978,Argentina,Mexico,16,MF,Javier Cárdenas,CD Toluca,
1978,Argentina,Mexico,17,MF,Leonardo Cuéllar,Club UNAM,
1978,Argentina,Mexico,18,MF,Gerardo Lugo,Atlante F.C.,
1978,Argentina,Mexico,8,FW,Enrique López Zarza,Club UNAM,
1978,Argentina,Mexico,9,FW,Víctor Rangel,CD Guadalajara,
1978,Argentina,Mexico,11,FW,Hugo Sánchez,Club UNAM,
1978,Argentina,Mexico,19,FW,Hugo René Rodríguez,Santos Laguna,
1978,Argentina,Mexico,20,FW,Mario Medina,CD Toluca,
1978,Argentina,Mexico,21,FW,Raúl Isiordia,Atlético Español,
1978,Argentina,Netherlands,1,GK,Piet Schrijvers,Ajax,
1978,Argentina,Netherlands,8,GK,Jan Jongbloed,Roda JC,
1978,Argentina,Netherlands,19,GK,Pim Doesburg,Sparta Rotterdam,
1978,Argentina,Netherlands,2,DF,Jan Poortvliet,PSV Eindhoven,
1978,Argentina,Netherlands,4,DF,Adrie van Kraay,PSV Eindhoven,
1978,Argentina,Netherlands,5,DF,Ruud Krol,Ajax,
1978,Argentina,Netherlands,7,DF,Piet Wildschut,Twente,
1978,Argentina,Netherlands,15,DF,Hugo Hovenkamp,AZ,
1978,Argentina,Netherlands,17,DF,Wim Rijsbergen,Feyenoord,
1978,Argentina,Netherlands,20,DF,Wim Suurbier,Schalke 04,
1978,Argentina,Netherlands,22,DF,Ernie Brandts,PSV Eindhoven,
1978,Argentina,Netherlands,3,MF,Dick Schoenaker,Ajax,
1978,Argentina,Netherlands,6,MF,Wim Jansen,Feyenoord,
1978,Argentina,Netherlands,9,MF,Arie Haan,Anderlecht,
1978,Argentina,Netherlands,10,MF,René van de Kerkhof,PSV Eindhoven,
1978,Argentina,Netherlands,11,MF,Willy van de Kerkhof,PSV Eindhoven,
1978,Argentina,Netherlands,13,MF,Johan Neeskens,Barcelona,
1978,Argentina,Netherlands,14,MF,Johan Boskamp,Molenbeek,
1978,Argentina,Netherlands,12,FW,Rob Rensenbrink,Anderlecht,
1978,Argentina,Netherlands,16,FW,Johnny Rep,SEC Bastia,
1978,Argentina,Netherlands,18,FW,Dick Nanninga,Roda JC,
1978,Argentina,Netherlands,21,FW,Harry Lubse,PSV Eindhoven,
1978,Argentina,Peru,1,GK,Ottorino Sartor,Colegio Nacional de Iquitos,
1978,Argentina,Peru,13,GK,Juan Cáceres,Alianza Lima,
1978,Argentina,Peru,21,GK,Ramón Quiroga,Sporting Cristal,
1978,Argentina,Peru,2,DF,Jaime Duarte,Alianza Lima,
1978,Argentina,Peru,3,DF,Rodolfo Manzo,Deportivo Municipal,
1978,Argentina,Peru,4,DF,Héctor Chumpitaz,Sporting Cristal,
1978,Argentina,Peru,5,DF,Rubén Toribio Díaz,Sporting Cristal,
1978,Argentina,Peru,14,DF,José Navarro,Sporting Cristal,
1978,Argentina,Peru,22,DF,Roberto Rojas,Alianza Lima,
1978,Argentina,Peru,6,MF,José Velásquez,Alianza Lima,
1978,Argentina,Peru,8,MF,César Cueto,Alianza Lima,
1978,Argentina,Peru,9,MF,Percy Rojas,Sporting Cristal,
1978,Argentina,Peru,10,MF,Teófilo Cubillas,Alianza Lima,
1978,Argentina,Peru,15,MF,Germán Leguía,Deportivo Municipal,
1978,Argentina,Peru,16,MF,Raúl Gorriti,Sporting Cristal,
1978,Argentina,Peru,17,MF,Alfredo Quesada,Sporting Cristal,
1978,Argentina,Peru,18,MF,Ernesto Labarthe,Sport Boys,
1978,Argentina,Peru,7,FW,Juan Muñante,Club UNAM,
1978,Argentina,Peru,11,FW,Juan Carlos Oblitas,Sporting Cristal,
1978,Argentina,Peru,12,FW,Roberto Mosquera,Sporting Cristal,
1978,Argentina,Peru,19,FW,Guillermo La Rosa,Alianza Lima,
1978,Argentina,Peru,20,FW,Hugo Sotil,Alianza Lima,
1978,Argentina,Poland,1,GK,Jan Tomaszewski,ŁKS Łódź,
1978,Argentina,Poland,21,GK,Zygmunt Kukla,Stal Mielec,
1978,Argentina,Poland,22,GK,Zdzisław Kostrzewa,Zagłębie Sosnowiec,
1978,Argentina,Poland,3,DF,Henryk Maculewicz,Wisła Kraków,
1978,Argentina,Poland,4,DF,Antoni Szymanowski,Wisła Kraków,
1978,Argentina,Poland,6,DF,Jerzy Gorgoń,Górnik Zabrze,
1978,Argentina,Poland,9,DF,Władysław Żmuda,Śląsk Wrocław,
1978,Argentina,Poland,10,DF,Wojciech Rudy,Zagłębie Sosnowiec,
1978,Argentina,Poland,13,DF,Janusz Kupcewicz,Arka Gdynia,
1978,Argentina,Poland,14,DF,Mirosław Justek,Lech Poznań,
1978,Argentina,Poland,20,DF,Roman Wójcicki,Odra Opole,
1978,Argentina,Poland,5,MF,Adam Nawałka,Wisła Kraków,
1978,Argentina,Poland,8,MF,Henryk Kasperczak,Stal Mielec,
1978,Argentina,Poland,11,MF,Bohdan Masztaler,ŁKS Łódź,
1978,Argentina,Poland,12,MF,Kazimierz Deyna,Legia Warszawa,
1978,Argentina,Poland,15,MF,Marek Kusto,Legia Warszawa,
1978,Argentina,Poland,18,MF,Zbigniew Boniek,Widzew Łódź,
1978,Argentina,Poland,2,FW,Włodzimierz Mazur,Zagłębie Sosnowiec,
1978,Argentina,Poland,7,FW,Andrzej Iwan,Wisła Kraków,
1978,Argentina,Poland,16,FW,Grzegorz Lato,Stal Mielec,
1978,Argentina,Poland,17,FW,Andrzej Szarmach,Stal Mielec,
1978,Argentina,Poland,19,FW,Włodzimierz Lubański,KSC Lokeren,
1978,Argentina,Scotland,1,GK,Alan Rough,Partick Thistle,
1978,Argentina,Scotland,12,GK,Jim Blyth,Coventry City,
1978,Argentina,Scotland,20,GK,Bobby Clark,Aberdeen,
1978,Argentina,Scotland,2,DF,Sandy Jardine,Rangers,
1978,Argentina,Scotland,3,DF,Willie Donachie,Manchester City,
1978,Argentina,Scotland,4,DF,Martin Buchan,Manchester United,
1978,Argentina,Scotland,5,DF,Gordon McQueen,Manchester United,
1978,Argentina,Scotland,13,DF,Stuart Kennedy,Aberdeen,
1978,Argentina,Scotland,14,DF,Tom Forsyth,Rangers,
1978,Argentina,Scotland,22,DF,Kenny Burns,Nottingham Forest,
1978,Argentina,Scotland,6,MF,Bruce Rioch,Derby County,
1978,Argentina,Scotland,7,MF,Don Masson,Derby County,
1978,Argentina,Scotland,10,MF,Asa Hartford,Manchester City,
1978,Argentina,Scotland,11,MF,Willie Johnston,West Bromwich,
1978,Argentina,Scotland,15,MF,Archie Gemmill,Nottingham Forest,
1978,Argentina,Scotland,18,MF,Graeme Souness,Liverpool,
1978,Argentina,Scotland,8,FW,Kenny Dalglish,Liverpool,
1978,Argentina,Scotland,9,FW,Joe Jordan,Manchester United,
1978,Argentina,Scotland,16,FW,Lou Macari,Manchester United,
1978,Argentina,Scotland,17,FW,Derek Johnstone,Rangers,
1978,Argentina,Scotland,19,FW,John Robertson,Nottingham Forest,
1978,Argentina,Scotland,21,FW,Joe Harper,Aberdeen,
1978,Argentina,Sweden,1,GK,Ronnie Hellström,1. FC Kaiserslautern,
1978,Argentina,Sweden,12,GK,Göran Hagberg,Östers IF,
1978,Argentina,Sweden,17,GK,Jan Möller,Malmö FF,
1978,Argentina,Sweden,2,DF,Hasse Borg,Eintracht Braunschweig,
1978,Argentina,Sweden,3,DF,Roy Andersson,Malmö FF,
1978,Argentina,Sweden,5,DF,Ingemar Erlandsson,Malmö FF,
1978,Argentina,Sweden,13,DF,Magnus Andersson,Malmö FF,
1978,Argentina,Sweden,19,DF,Kent Karlsson,IFK Eskilstuna,
1978,Argentina,Sweden,20,DF,Roland Andersson,Malmö FF,
1978,Argentina,Sweden,4,MF,Björn Nordqvist,IFK Göteborg,
1978,Argentina,Sweden,6,MF,Staffan Tapper,Malmö FF,
1978,Argentina,Sweden,7,MF,Anders Linderoth,Olympique de Marseille,
1978,Argentina,Sweden,9,MF,Lennart Larsson,FC Schalke 04,
1978,Argentina,Sweden,14,MF,Ronald Åhman,Örebro SK,
1978,Argentina,Sweden,18,MF,Olle Nordin,IFK Göteborg,
1978,Argentina,Sweden,8,FW,Bo Larsson,Malmö FF,
1978,Argentina,Sweden,10,FW,Thomas Sjöberg,Malmö FF,
1978,Argentina,Sweden,11,FW,Benny Wendt,1. FC Kaiserslautern,
1978,Argentina,Sweden,15,FW,Torbjörn Nilsson,IFK Göteborg,
1978,Argentina,Sweden,16,FW,Conny Torstensson,FC Zürich,
1978,Argentina,Sweden,21,FW,Sanny Åslund,AIK Fotboll,
1978,Argentina,Sweden,22,FW,Ralf Edström,IFK Göteborg,
1978,Argentina,Tunisia,1,GK,Sadok Sassi,Club Africain,
1978,Argentina,Tunisia,21,GK,Lamine Ben Aziza,Étoile Sportive du Sahel,
1978,Argentina,Tunisia,22,GK,Mokhtar Naili,Club Africain,
1978,Argentina,Tunisia,2,DF,Mokhtar Dhouib,CS Sfaxien,
1978,Argentina,Tunisia,3,DF,Ali Kaabi,COT Tunis,
1978,Argentina,Tunisia,5,DF,Mohsen Labidi,Stade Tunis,
1978,Argentina,Tunisia,17,DF,Ridha El Louze,Sfax Railways Sports,
1978,Argentina,Tunisia,18,DF,Kamel Chebli,Club Africain,
1978,Argentina,Tunisia,20,DF,Amor Jebali,AS Marsa,
1978,Argentina,Tunisia,4,MF,Khaled Gasmi,Club Bizerta,
1978,Argentina,Tunisia,6,MF,Néjib Ghommidh,Club Africain,
1978,Argentina,Tunisia,8,MF,Mohamed Ben Rehaiem,CS Sfaxien,
1978,Argentina,Tunisia,10,MF,Tarak Dhiab,Espérance,
1978,Argentina,Tunisia,12,MF,Khemais Labidi,JS Kairouan,
1978,Argentina,Tunisia,7,FW,Témime Lahzami,Al-Ittihad,
1978,Argentina,Tunisia,9,FW,Mohamed Akid,CS Sfaxien,
1978,Argentina,Tunisia,11,FW,Abderraouf Ben Aziza,Étoile Sportive du Sahel,
1978,Argentina,Tunisia,13,FW,Néjib Liman,Stade Tunis,
1978,Argentina,Tunisia,14,FW,Slah Karoui,Étoile Sportive du Sahel,
1978,Argentina,Tunisia,15,FW,Mohamed Ben Mouza,Club Africain,
1978,Argentina,Tunisia,16,FW,Ohman Chehaibi,JS Kairouan,
1978,Argentina,Tunisia,19,FW,Mokhtar Hasni,La Louviére,
1982,Spain,Argentina,2,GK,Héctor Baley,Talleres de Córdoba,
1982,Spain,Argentina,7,GK,Ubaldo Fillol,River Plate,
1982,Spain,Argentina,16,GK,Nery Pumpido,Veléz Sársfield,
1982,Spain,Argentina,8,DF,Luis Galván,Talleres de Córdoba,
1982,Spain,Argentina,13,DF,Julio Olarticoechea,River Plate,
1982,Spain,Argentina,14,DF,Jorge Olguín,Independiente,
1982,Spain,Argentina,15,DF,Daniel Passarella,River Plate,
1982,Spain,Argentina,18,DF,Alberto Tarantini,River Plate,
