#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
1990,Italy,Uruguay,21,MF,William Castro,Nacional URU,Uruguay
1990,Italy,Uruguay,7,FW,Antonio Alzamendi,Logroñés,Spain
1990,Italy,Uruguay,11,FW,Rubén Sosa,Lazio,Italy
1990,Italy,Uruguay,17,FW,Sergio Martínez,Defensor Sporting,Uruguay
1990,Italy,Uruguay,18,FW,Carlos Aguilera,Genoa,Italy
1990,Italy,Uruguay,19,FW,Daniel Fonseca,Nacional URU,Uruguay
1990,Italy,Yugoslavia,1,GK,Tomislav Ivković,Sporting CP,Portugal
1990,Italy,Yugoslavia,12,GK,Fahrudin Omerović,FK Partizan,Yugoslavia
1990,Italy,Yugoslavia,22,GK,Dragoje Leković,Budućnost Titograd,Yugoslavia
1990,Italy,Yugoslavia,2,DF,Vujadin Stanojković,FK Partizan,Yugoslavia
1990,Italy,Yugoslavia,3,DF,Predrag Spasić,FK Partizan,Yugoslavia
1990,Italy,Yugoslavia,4,DF,Zoran Vulić,Mallorca,Spain
1990,Italy,Yugoslavia,5,DF,Faruk Hadžibegić,Sochaux,France
1990,Italy,Yugoslavia,6,DF,Davor Jozić,Cesena,Italy
1990,Italy,Yugoslavia,17,DF,Robert Jarni,Hajduk Split,Yugoslavia
1990,Italy,Yugoslavia,18,DF,Mirsad Baljić,Sion,Switzerland
1990,Italy,Yugoslavia,21,DF,Andrej Panadić,Dinamo Zagreb,Yugoslavia
1990,Italy,Yugoslavia,7,MF,Dragoljub Brnović,Metz,France
1990,Italy,Yugoslavia,8,MF,Safet Sušić,Paris Saint-Germain,France
1990,Italy,Yugoslavia,10,MF,Dragan Stojković,Red Star Belgrade,Yugoslavia
1990,Italy,Yugoslavia,13,MF,Srečko Katanec,Sampdoria,Italy
1990,Italy,Yugoslavia,15,MF,Robert Prosinečki,Red Star Belgrade,Yugoslavia
1990,Italy,Yugoslavia,16,MF,Refik Šabanadžović,Red Star Belgrade,Yugoslavia
1990,Italy,Yugoslavia,9,FW,Darko Pančev,Red Star Belgrade,Yugoslavia
1990,Italy,Yugoslavia,11,FW,Zlatko Vujović,Paris Saint-Germain,France
1990,Italy,Yugoslavia,14,FW,Alen Bokšić,Hajduk Split,Yugoslavia
1990,Italy,Yugoslavia,19,FW,Dejan Savićević,Red Star Belgrade,Yugoslavia
1990,Italy,Yugoslavia,20,FW,Davor Šuker,Dinamo Zagreb,Yugoslavia
1994,United States,Argentina,1,GK,Sergio Goycochea,River Plate,Argentina
1994,United States,Argentina,12,GK,Luis Islas,Independiente,Argentina
1994,United States,Argentina,22,GK,Norberto Scoponi,Newell's Old Boys,Argentina
1994,United States,Argentina,2,DF,Sergio Vázquez,Universidad Católica,Chile
1994,United States,Argentina,3,DF,José Chamot,Foggia,Netherlands
1994,United States,Argentina,4,DF,Roberto Néstor Sensini,Parma,Italy
1994,United States,Argentina,6,DF,Oscar Ruggeri,San Lorenzo,Argentina
1994,United States,Argentina,13,DF,Fernando Cáceres,Real Zaragoza,Spain
1994,United States,Argentina,15,DF,Jorge Borelli,Racing,Argentina
1994,United States,Argentina,16,DF,Hernán Díaz,River Plate,Argentina
1994,United States,Argentina,5,MF,Fernando Redondo,Tenerife,Spain
1994,United States,Argentina,8,MF,José Basualdo,Vélez Sársfield,Argentina
1994,United States,Argentina,10,MF,Diego Maradona,Newell's Old Boys,Argentina
1994,United States,Argentina,14,MF,Diego Simeone,Sevilla,Spain
1994,United States,Argentina,17,MF,Ariel Ortega,River Plate,Argentina
1994,United States,Argentina,18,MF,Hugo Pérez,Independiente,Argentina
1994,United States,Argentina,20,MF,Leonardo Rodríguez,Borussia Dortmund,Germany
1994,United States,Argentina,21,MF,Alejandro Mancuso,Boca Juniors,Argentina
1994,United States,Argentina,7,FW,Claudio Caniggia,Roma,Italy
1994,United States,Argentina,9,FW,Gabriel Batistuta,Fiorentina,Italy
1994,United States,Argentina,11,FW,Ramón Medina Bello,Yokohama Marinos,Japan
1994,United States,Argentina,19,FW,Abel Balbo,Roma,Italy
1994,United States,Belgium,1,GK,Michel Preud'homme,KV Mechelen,Belgium
1994,United States,Belgium,12,GK,Filip De Wilde,Anderlecht,Belgium
1994,United States,Belgium,20,GK,Dany Verlinden,Club Brugge,Belgium
1994,United States,Belgium,2,DF,Dirk Medved,Club Brugge,Belgium
1994,United States,Belgium,3,DF,Vital Borkelmans,Club Brugge,Belgium
1994,United States,Belgium,4,DF,Philippe Albert,Anderlecht,Belgium
1994,United States,Belgium,5,DF,Rudi Smidts,Royal Antwerp,Belgium
1994,United States,Belgium,6,DF,Lorenzo Staelens,Club Brugge,Belgium
1994,United States,Belgium,13,DF,Georges Grün,Parma,Italy
1994,United States,Belgium,14,DF,Michel De Wolf,Anderlecht,Belgium
1994,United States,Belgium,19,DF,Eric Van Meir,Charleroi,Belgium
1994,United States,Belgium,22,DF,Pascal Renier,Club Brugge,Belgium
1994,United States,Belgium,7,MF,Franky Van Der Elst,Club Brugge,Belgium
1994,United States,Belgium,10,MF,Enzo Scifo,AS Monaco,France
1994,United States,Belgium,15,MF,Marc Emmers,Anderlecht,Belgium
1994,United States,Belgium,16,MF,Danny Boffin,Anderlecht,Belgium
1994,United States,Belgium,18,MF,Marc Wilmots,Standard Liège,Belgium
1994,United States,Belgium,21,MF,Stéphane Van Der Heyden,Club Brugge,Belgium
1994,United States,Belgium,8,FW,Luc Nilis,Anderlecht,Belgium
1994,United States,Belgium,9,FW,Marc Degryse,Anderlecht,Belgium
1994,United States,Belgium,11,FW,Alexandre Czerniatynski,KV Mechelen,Belgium
1994,United States,Belgium,17,FW,Josip Weber,Cercle Brugge,Belgium
1994,United States,Bulgaria,1,GK,Borislav Mikhailov,Mulhouse,Morocco
1994,United States,Bulgaria,12,GK,Plamen Nikolov,Levski Sofia,Bulgaria
1994,United States,Bulgaria,2,DF,Emil Kremenliev,Olympiacos,Greece
1994,United States,Bulgaria,3,DF,Trifon Ivanov,Neuchâtel,Bulgaria
1994,United States,Bulgaria,4,DF,Tsanko Tsvetanov,Waldhof Mannheim,Germany
1994,United States,Bulgaria,5,DF,Petar Houbchev,Hamburger SV,Germany
1994,United States,Bulgaria,15,DF,Nikolay Iliev,Rennes,France
1994,United States,Bulgaria,16,DF,Ilian Kiriakov,Merida,Bulgaria
1994,United States,Bulgaria,6,MF,Zlatko Yankov,Beşiktaş,Turkey
1994,United States,Bulgaria,9,MF,Yordan Letchkov,Hamburger SV,Germany
1994,United States,Bulgaria,11,MF,Daniel Borimirov,Munchen 1860,Germany
1994,United States,Bulgaria,14,MF,Boncho Genchev,Ipswich Town,England
1994,United States,Bulgaria,19,MF,Georgi Georgiev,Mulhouse,Morocco
1994,United States,Bulgaria,20,MF,Krassimir Balakov,Sporting CP,Portugal
1994,United States,Bulgaria,7,FW,Emil Kostadinov,Porto,Portugal
1994,United States,Bulgaria,8,FW,Hristo Stoichkov,Barcelona,Spain
1994,United States,Bulgaria,10,FW,Nasko Sirakov,Zaragoza,Bulgaria
1994,United States,Bulgaria,13,FW,Ivaylo Yordanov,Sporting CP,Portugal
1994,United States,Bulgaria,17,FW,Petar Mihtarski,Pirin Blagoevgrad,Bulgaria
1994,United States,Bulgaria,18,FW,Petar Aleksandrov,Aarau,Denmark
1994,United States,Bulgaria,21,FW,Velko Yotov,Espanyol,Spain
1994,United States,Bulgaria,22,FW,Ivaylo Andonov,CSKA Sofia,Bulgaria
1994,United States,Bolivia,1,GK,Carlos Trucco,Bolivar,Bolivia
1994,United States,Bolivia,12,GK,Darío Rojas,Oriente Petrolero,Bolivia
1994,United States,Bolivia,19,GK,Marcelo Torrico,The Strongest,Bolivia
1994,United States,Bolivia,2,DF,Juan Manuel Peña,Santa Fe,Colombia
1994,United States,Bolivia,3,DF,Marco Sandy,Bolívar,Bolivia
1994,United States,Bolivia,4,DF,Miguel Rimba,Bolívar,Bolivia
1994,United States,Bolivia,5,DF,Gustavo Quinteros,The Strongest,Bolivia
1994,United States,Bolivia,13,DF,Modesto Soruco,Once Caldas,Colombia
1994,United States,Bolivia,16,DF,Luis Cristaldo,Bolivar,Bolivia
1994,United States,Bolivia,17,DF,Óscar Sánchez,The Strongest,Bolivia
1994,United States,Bolivia,6,MF,Carlos Borja,Bolívar,Bolivia
1994,United States,Bolivia,7,MF,Mario Pinedo,Oriente Petrolero,Bolivia
1994,United States,Bolivia,8,MF,José Milton Melgar,The Strongest,Bolivia
1994,United States,Bolivia,10,MF,Marco Etcheverry,Colo Colo,Bolivia
1994,United States,Bolivia,14,MF,Mauricio Ramos,Destroyers,Bolivia
1994,United States,Bolivia,15,MF,Vladimir Soria,Bolívar,Bolivia
1994,United States,Bolivia,20,MF,Ramiro Castillo,Platense,Honduras
1994,United States,Bolivia,21,MF,Erwin Sánchez,Boavista,Portugal
1994,United States,Bolivia,22,MF,Julio César Baldivieso,Bolívar,Bolivia
1994,United States,Bolivia,9,FW,Álvaro Peña,Deportes Temuco,Bolivia
1994,United States,Bolivia,11,FW,Jaime Moreno,Blooming,Bolivia
1994,United States,Bolivia,18,FW,Luis Ramallo,Oriente Petrolero,Bolivia
1994,United States,Brazil,1,GK,Taffarel,Reggiana,Italy
1994,United States,Brazil,12,GK,Zetti,São Paulo,Brazil
1994,United States,Brazil,22,GK,Gilmar,Flamengo,Brazil
1994,United States,Brazil,2,DF,Jorginho,Bayern Munich,Germany
1994,United States,Brazil,3,DF,Ricardo Rocha,Vasco da Gama,Brazil
1994,United States,Brazil,4,DF,Ronaldão,Shimizu S-Pulse,Japan
1994,United States,Brazil,6,DF,Branco,Fluminense,Brazil
1994,United States,Brazil,13,DF,Aldair,Roma,Italy
1994,United States,Brazil,14,DF,Cafu,São Paulo,Brazil
1994,United States,Brazil,15,DF,Márcio Santos,Bordeaux,France
1994,United States,Brazil,5,MF,Mauro Silva,Deportivo La Coruña,Spain
1994,United States,Brazil,8,MF,Dunga,VfB Stuttgart,Germany
1994,United States,Brazil,9,MF,Zinho,Palmeiras,Brazil
1994,United States,Brazil,10,MF,Raí,Paris Saint-Germain,France
1994,United States,Brazil,16,MF,Leonardo,São Paulo,Brazil
1994,United States,Brazil,17,MF,Mazinho,Palmeiras,Brazil
1994,United States,Brazil,7,FW,Bebeto,Deportivo La Coruña,Spain
1994,United States,Brazil,11,FW,Romário,Barcelona,Spain
1994,United States,Brazil,18,FW,Paulo Sérgio,Bayer Leverkusen,Germany
1994,United States,Brazil,19,FW,Müller,São Paulo,Brazil
1994,United States,Brazil,20,FW,Ronaldo,Cruzeiro,Brazil
1994,United States,Brazil,21,FW,Viola,Corinthians,Brazil
1994,United States,Switzerland,1,GK,Marco Pascolo,Servette,Switzerland
1994,United States,Switzerland,12,GK,Stephan Lehmann,Sion,Switzerland
1994,United States,Switzerland,22,GK,Martin Brunner,Grasshopper,Switzerland
1994,United States,Switzerland,2,DF,Marc Hottiger,Sion,Switzerland
1994,United States,Switzerland,3,DF,Yvan Quentin,Sion,Switzerland
1994,United States,Switzerland,5,DF,Alain Geiger,Sion,Switzerland
1994,United States,Switzerland,8,DF,Christophe Ohrel,Servette,Switzerland
1994,United States,Switzerland,13,DF,André Egli,Servette,Switzerland
1994,United States,Switzerland,18,DF,Martin Rueda,Lucerne,Switzerland
1994,United States,Switzerland,19,DF,Jürg Studer,Zürich,Switzerland
1994,United States,Switzerland,4,MF,Dominique Herr,Sion,Switzerland
1994,United States,Switzerland,7,MF,Alain Sutter,1. FC Nürnberg,Germany
1994,United States,Switzerland,10,MF,Ciriaco Sforza,1. FC Kaiserslautern,Germany
1994,United States,Switzerland,16,MF,Thomas Bickel,Grasshopper,Switzerland
1994,United States,Switzerland,17,MF,Sébastien Fournier,Sion,Switzerland
1994,United States,Switzerland,20,MF,Patrick Sylvestre,Lausanne,Switzerland
1994,United States,Switzerland,21,MF,Thomas Wyss,Aarau,Denmark
1994,United States,Switzerland,6,FW,Georges Bregy,Young Boys,Switzerland
1994,United States,Switzerland,9,FW,Adrian Knup,VfB Stuttgart,Germany
1994,United States,Switzerland,11,FW,Stéphane Chapuisat,Borussia Dortmund,Germany
1994,United States,Switzerland,14,FW,Nestor Subiat,Lugano,Argentina
1994,United States,Switzerland,15,FW,Marco Grassi,Servette,Switzerland
1994,United States,Cameroon,1,GK,Joseph-Antoine Bell,Saint-Étienne,France
1994,United States,Cameroon,21,GK,Thomas N'Kono,CE L'Hospitalet,Cameroon
1994,United States,Cameroon,22,GK,Jacques Songo'o,Metz,France
1994,United States,Cameroon,2,DF,André Kana-Biyik,Le Havre,France
1994,United States,Cameroon,3,DF,Rigobert Song,Tonnerre Yaounde,Cameroon
1994,United States,Cameroon,4,DF,Samuel Ekeme,Canon Yaounde,Cameroon
1994,United States,Cameroon,5,DF,Victor N'Dip,Olympic Mvolyé,Cameroon
1994,United States,Cameroon,13,DF,Raymond Kalla,Canon Yaounde,Cameroon
1994,United States,Cameroon,14,DF,Stephen Tataw,Olympic Mvolyé,Cameroon
1994,United States,Cameroon,15,DF,Hans Agbo,Olympic Mvolyé,Cameroon
1994,United States,Cameroon,6,MF,Thomas Libiih,Ohud,Saudi Arabia
1994,United States,Cameroon,8,MF,Emile M'Bouh,Nadi Qatar,Cameroon
1994,United States,Cameroon,11,MF,Emmanuel Maboang,Rio Ave,Cameroon
1994,United States,Cameroon,12,MF,Paul Loga,Prevoyance Yaounde,Cameroon
1994,United States,Cameroon,17,MF,Marc-Vivien Foé,Canon Yaounde,Cameroon
1994,United States,Cameroon,18,MF,Jean-Pierre Fiala,Canon Yaounde,Cameroon
1994,United States,Cameroon,7,FW,François Omam-Biyik,Lens,France
1994,United States,Cameroon,9,FW,Roger Milla,Tonnerre Yaounde,Cameroon
1994,United States,Cameroon,10,FW,Louis-Paul M'Fédé,Canon Yaounde,Cameroon
1994,United States,Cameroon,16,FW,Alphonse Tchami,Odense,Denmark
1994,United States,Cameroon,19,FW,David Embé,Belenenses,Cameroon
1994,United States,Cameroon,20,FW,Georges Mouyémé,Troyes,France
1994,United States,Colombia,1,GK,Óscar Córdoba,América de Cali,Colombia
1994,United States,Colombia,12,GK,Farid Mondragón,Argentinos Juniors,Argentina
1994,United States,Colombia,22,GK,José María Pazo,Atlético Junior,Colombia
1994,United States,Colombia,2,DF,Andrés Escobar,Atlético Nacional,Colombia
1994,United States,Colombia,3,DF,Alexis Mendoza,Atlético Junior,Colombia
1994,United States,Colombia,4,DF,Luis Fernando Herrera,Atlético Nacional,Colombia
1994,United States,Colombia,13,DF,Néstor Ortiz,Once Caldas,Colombia
1994,United States,Colombia,15,DF,Luis Carlos Perea,Atlético Junior,Colombia
1994,United States,Colombia,18,DF,Óscar Cortés,Millonarios,Colombia
1994,United States,Colombia,20,DF,Wilson Pérez,América de Cali,Colombia
1994,United States,Colombia,5,MF,Hernán Gaviria,Atlético Nacional,Colombia
1994,United States,Colombia,6,MF,Gabriel Gómez,Atlético Nacional,Colombia
1994,United States,Colombia,8,MF,John Harold Lozano,América de Cali,Colombia
1994,United States,Colombia,10,MF,Carlos Valderrama,Atlético Junior,Colombia
1994,United States,Colombia,14,MF,Leonel Álvarez,América de Cali,Colombia
1994,United States,Colombia,17,MF,Mauricio Serna,Atlético Nacional,Colombia
1994,United States,Colombia,19,MF,Freddy Rincón,Palmeiras,Brazil
1994,United States,Colombia,7,FW,Antony de Ávila,América de Cali,Colombia
1994,United States,Colombia,9,FW,Iván Valenciano,Atlético Junior,Colombia
1994,United States,Colombia,11,FW,Adolfo Valencia,Bayern Munich,Germany
1994,United States,Colombia,16,FW,Víctor Aristizábal,Atlético Nacional,Colombia
1994,United States,Colombia,21,FW,Faustino Asprilla,Parma,Italy
1994,United States,Germany,1,GK,Bodo Illgner,1. FC Köln,Germany
1994,United States,Germany,12,GK,Andreas Köpke,1. FC Nürnberg,Germany
1994,United States,Germany,22,GK,Oliver Kahn,Karlsruher SC,Germany
1994,United States,Germany,3,DF,Andreas Brehme,1. FC Kaiserslautern,Germany
1994,United States,Germany,4,DF,Jürgen Kohler,Juventus,Italy
1994,United States,Germany,5,DF,Thomas Helmer,Bayern München,Germany
1994,United States,Germany,6,DF,Guido Buchwald,VfB Stuttgart,Germany
1994,United States,Germany,14,DF,Thomas Berthold,VfB Stuttgart,Germany
1994,United States,Germany,2,MF,Thomas Strunz,VfB Stuttgart,Germany
1994,United States,Germany,7,MF,Andreas Möller,Juventus,Italy
1994,United States,Germany,8,MF,Thomas Häßler,Roma,Italy
1994,United States,Germany,10,MF,Lothar Matthäus,Bayern München,Germany
1994,United States,Germany,15,MF,Maurizio Gaudino,Eintracht Frankfurt,Germany
1994,United States,Germany,16,MF,Matthias Sammer,Borussia Dortmund,Germany
1994,United States,Germany,17,MF,Martin Wagner,1. FC Kaiserslautern,Germany
1994,United States,Germany,20,MF,Stefan Effenberg,Fiorentina,Italy
1994,United States,Germany,21,MF,Mario Basler,Werder Bremen,Germany
1994,United States,Germany,9,FW,Karl-Heinz Riedle,Borussia Dortmund,Germany
1994,United States,Germany,11,FW,Stefan Kuntz,1. FC Kaiserslautern,Germany
1994,United States,Germany,13,FW,Rudi Völler,Marseille,France
1994,United States,Germany,18,FW,Jürgen Klinsmann,AS Monaco,France
1994,United States,Germany,19,FW,Ulf Kirsten,Bayer Leverkusen,Germany
1994,United States,Spain,1,GK,Andoni Zubizarreta,Barcelona,Spain
1994,United States,Spain,13,GK,Santiago Cañizares,Celta Vigo,Spain
1994,United States,Spain,22,GK,Julen Lopetegui,Logroñés,Spain
1994,United States,Spain,2,DF,Albert Ferrer,Barcelona,Spain
1994,United States,Spain,3,DF,Jorge Otero,Celta Vigo,Spain
1994,United States,Spain,4,DF,Francisco José Camarasa,Valencia,Spain
1994,United States,Spain,5,DF,Abelardo,Sporting Gijón,Spain
1994,United States,Spain,12,DF,Sergi,Barcelona,Spain
1994,United States,Spain,17,DF,Voro,Deportivo La Coruña,Spain
1994,United States,Spain,18,DF,Rafael Alkorta,Real Madrid,Spain
1994,United States,Spain,20,DF,Miguel Ángel Nadal,Barcelona,Spain
1994,United States,Spain,6,MF,Fernando Hierro,Real Madrid,Spain
1994,United States,Spain,7,MF,Ion Andoni Goikoetxea,Barcelona,Spain
1994,United States,Spain,8,MF,Julen Guerrero,Athletic Bilbao,Spain
1994,United States,Spain,9,MF,Josep Guardiola,Barcelona,Spain
1994,United States,Spain,10,MF,José Mari Bakero,Barcelona,Spain
1994,United States,Spain,11,MF,Txiki Begiristain,Barcelona,Spain
1994,United States,Spain,15,MF,José Luis Caminero,Atlético Madrid,Spain
1994,United States,Spain,21,MF,Luis Enrique,Real Madrid,Spain
1994,United States,Spain,14,FW,Juanele,Sporting Gijón,Spain
1994,United States,Spain,16,FW,Felipe Miñambres,Tenerife,Spain
1994,United States,Spain,19,FW,Julio Salinas,Barcelona,Spain
1994,United States,Greece,1,GK,Antonis Minou,Apollon Smyrnis,Greece
1994,United States,Greece,15,GK,Christos Karkamanis,Aris Thessaloniki,Greece
1994,United States,Greece,20,GK,Elias Atmatsidis,AEK,Greece
1994,United States,Greece,2,DF,Stratos Apostolakis,Panathinaikos,Greece
1994,United States,Greece,3,DF,Thanasis Kolitsidakis,Panathinaikos,Greece
1994,United States,Greece,4,DF,Stelios Manolas,AEK,Greece
1994,United States,Greece,5,DF,Ioannis Kalitzakis,Panathinaikos,Greece
1994,United States,Greece,13,DF,Vaios Karagiannis,AEK,Greece
1994,United States,Greece,18,DF,Kiriakos Karataidis,Olympiacos,Greece
1994,United States,Greece,22,DF,Alexis Alexiou,PAOK,Greece
1994,United States,Greece,6,MF,Giotis Tsalouchidis,Olympiacos,Greece
1994,United States,Greece,8,MF,Nikos Nioplias,Panathinaikos,Greece
1994,United States,Greece,10,MF,Tasos Mitropoulos,AEK,Greece
1994,United States,Greece,11,MF,Nikos Tsiantakis,Olympiacos,Greece
1994,United States,Greece,12,MF,Spiros Marangos,Panathinaikos,Greece
1994,United States,Greece,17,MF,Minas Hantzidis,Olympiacos,Greece
1994,United States,Greece,19,MF,Savvas Kofidis,Aris Thessaloniki,Greece
1994,United States,Greece,7,FW,Dimitris Saravakos,Panathinaikos,Greece
1994,United States,Greece,9,FW,Nikos Machlas,OFI,Greece
1994,United States,Greece,14,FW,Vasilis Dimitriadis,AEK,Greece
1994,United States,Greece,16,FW,Alexis Alexoudis,OFI,Greece
1994,United States,Greece,21,FW,Alekos Alexandris,Olympiacos,Greece
1994,United States,Ireland,1,GK,Packie Bonner,Celtic,Scotland
1994,United States,Ireland,22,GK,Alan Kelly,Sheffield United,England
1994,United States,Ireland,2,DF,Denis Irwin,Manchester United,England
1994,United States,Ireland,3,DF,Terry Phelan,Manchester City,England
1994,United States,Ireland,4,DF,Kevin Moran,Blackburn Rovers,England
1994,United States,Ireland,5,DF,Paul McGrath,Aston Villa,England
1994,United States,Ireland,11,DF,Steve Staunton,Aston Villa,England
1994,United States,Ireland,12,DF,Gary Kelly,Leeds United,England
1994,United States,Ireland,13,DF,Alan Kernaghan,Manchester City,England
1994,United States,Ireland,14,DF,Phil Babb,Coventry City,England
1994,United States,Ireland,6,MF,Roy Keane,Manchester United,England
1994,United States,Ireland,7,MF,Andy Townsend,Aston Villa,England
1994,United States,Ireland,8,MF,Ray Houghton,Aston Villa,England
1994,United States,Ireland,10,MF,John Sheridan,Sheffield Wednesday,England
1994,United States,Ireland,17,MF,Eddie McGoldrick,Arsenal,England
1994,United States,Ireland,18,MF,Ronnie Whelan,Liverpool,England
1994,United States,Ireland,19,MF,Alan McLoughlin,Portsmouth,England
1994,United States,Ireland,21,MF,Jason McAteer,Bolton Wanderers,England
1994,United States,Ireland,9,FW,John Aldridge,Tranmere Rovers,Ireland
1994,United States,Ireland,15,FW,Tommy Coyne,Motherwell,Scotland
1994,United States,Ireland,16,FW,Tony Cascarino,Chelsea,England
1994,United States,Ireland,20,FW,David Kelly,Wolverhampton,England
1994,United States,Italy,1,GK,Gianluca Pagliuca,Sampdoria,Italy
1994,United States,Italy,12,GK,Luca Marchegiani,Lazio,Italy
1994,United States,Italy,22,GK,Luca Bucci,Parma,Italy
1994,United States,Italy,2,DF,Luigi Apolloni,Parma,Italy
1994,United States,Italy,3,DF,Antonio Benarrivo,Parma,Italy
1994,United States,Italy,4,DF,Alessandro Costacurta,Milan,Italy
1994,United States,Italy,5,DF,Paolo Maldini,Milan,Italy
1994,United States,Italy,6,DF,Franco Baresi,Milan,Italy
1994,United States,Italy,7,DF,Lorenzo Minotti,Parma,Italy
1994,United States,Italy,8,DF,Roberto Mussi,Torino,Italy
1994,United States,Italy,9,DF,Mauro Tassotti,Milan,Italy
1994,United States,Italy,11,MF,Demetrio Albertini,Milan,Italy
1994,United States,Italy,13,MF,Dino Baggio,Juventus,Italy
1994,United States,Italy,14,MF,Nicola Berti,Internazionale,Italy
1994,United States,Italy,15,MF,Antonio Conte,Juventus,Italy
1994,United States,Italy,16,MF,Roberto Donadoni,Milan,Italy
1994,United States,Italy,17,MF,Alberigo Evani,Sampdoria,Italy
1994,United States,Italy,10,FW,Roberto Baggio,Juventus,Italy
1994,United States,Italy,18,FW,Pierluigi Casiraghi,Lazio,Italy
1994,United States,Italy,19,FW,Daniele Massaro,Milan,Italy
1994,United States,Italy,20,FW,Giuseppe Signori,Lazio,Italy
1994,United States,Italy,21,FW,Gianfranco Zola,Parma,Italy
1994,United States,South Korea,1,GK,Choi In-Young,Hyundai Horangi,South Korea
1994,United States,South Korea,21,GK,Park Chul-Woo,LG Cheetahs,South Korea
1994,United States,South Korea,22,GK,Lee Woon-Jae,Kyung Hee University,South Korea
1994,United States,South Korea,2,DF,Chung Jong-Son,Hyundai Horangi,South Korea
1994,United States,South Korea,3,DF,Lee Jong-Hwa,Ilhwa Chunma,South Korea
1994,United States,South Korea,4,DF,Kim Pan-Keun,LG Cheetahs,South Korea
1994,United States,South Korea,5,DF,Park Jung-bae,Daewoo Royals,South Korea
1994,United States,South Korea,7,DF,Shin Hong-Gi,Hyundai Horangi,South Korea
1994,United States,South Korea,12,DF,Choi Young-Il,Hyundai Horangi,South Korea
1994,United States,South Korea,13,DF,An Ik-Soo,Ilhwa Chunma,South Korea
1994,United States,South Korea,17,DF,Gu Sang-Bum,Daewoo Royals,South Korea
1994,United States,South Korea,20,DF,Hong Myung-Bo,POSCO Atoms,South Korea
1994,United States,South Korea,6,MF,Lee Young-jin,LG Cheetahs,South Korea
1994,United States,South Korea,8,MF,Noh Jung-Yoon,Sanfrecce Hiroshima,Japan
1994,United States,South Korea,9,MF,Kim Joo-Sung,VfL Bochum,Germany
1994,United States,South Korea,10,MF,Ko Jeong-Woon,Ilhwa Chunma,South Korea
