MovieID,OriginalLanguage,OriginalTitle,EnglishTitle,Budget,Revenue,Homepage,Runtime,ReleaseDate,Genres,CastID,ProductionCompanies,ProductionCountries,SpokenLanguages
199753,en-English,Tom and Jerry's Giant Adventure,Tom and Jerry's Giant Adventure,,,,66,2013-08-04,Animation|Family,,Warner Bros. Home Video,US-United States of America,en-English
139374,fr-Français,Mais qui a re-tué Pamela Rose?,Bullit & Ripper,9000000,,,90,2012-12-02,Comedy,,Gaumont|LGM Productions|Nexus Factory|SPAD Films|uFilm|Le Tax Shelter du Gouvernement Fédéral de Belgique,FR-France,fr-Français
251671,nl-Nederlands,Hartenstraat,Heart Street,,,,90,2014-03-13,Romance|Comedy,,,,nl-Nederlands
202722,en-English,Inara; the Jungle Girl,Inara; the Jungle Girl,,,http://www.junglegirlmovie.com/,71,2012-01-26,Adventure,,Red Valkyrie Studios,US-United States of America,
159389,en-English,TalhotBlond,TalhotBlond,,,http://www.mylifetime.com/movies/talhotblond,88,2012-06-23,Drama,,Motion Picture Corporation of America (MPCA)|Sony Pictures Television|Silver Screen Pictures|Lasky Productions,US-United States of America,en-English
121604,en-English,The Wee Man,The Wee Man,,,,106,2013-01-18,Drama,,,,
110122,en-English,Astronaut: The Last Push,Astronaut: The Last Push,,,http://www.thelastpushmovie.com/,90,2012-06-01,Science Fiction,,TMA-1 Productions,US-United States of America,en-English
115290,en-English,Blue Lagoon: The Awakening,Blue Lagoon: The Awakening,,,http://www.lifetime.com,85,2012-06-16,Drama|Adventure|Romance,,Storyline Entertainment|PeaceOut Productions|Sony Pictures Television|Silver Screen Pictures,US-United States of America,en-English
82626,en-English,16-love,16-love,,,,89,2012-01-20,Drama|Comedy|Romance|Family,,,,en-English
174341,en-English,Some Velvet Morning,Some Velvet Morning,,6420,http://tribecafilm.com/tribecafilm/filmguide/some-velvet-morning,82,2013-12-10,Drama,,Untouchable Films|Velvet Morning,US-United States of America,en-English
54099,en-English,Hyenas,Hyenas,,,,92,2010-05-12,Drama|Horror,,,US-United States of America,
254472,de-Deutsch,Stung,Stung,2500000,,,87,2015-07-03,Comedy|Horror,,Rat Pack Filmproduktion|XYZ Films,US-United States of America|DE-Germany,en-English
270771,en-English,The Well,The Last Survivors,,,https://www.facebook.com/TheLastSurvivorsMovie,95,2014-06-12,Horror|Thriller|Action,,Federighi Films,US-United States of America,en-English
248934,de-Deutsch,Die geliebten Schwestern,Beloved Sisters,,,,180,2014-07-31,Romance|Drama|History,,Senator Film Produktion|Wega Film|Österreichischer Rundfunk (ORF)|ARTE|ARD/Degeto Film GmbH|Westdeutscher Rundfunk (WDR)|Bavaria Filmverleih- und Produktions GmbH|Bayerischer Rundfunk (BR)|Kiddinx Filmproduktion|WS Filmproduktion,DE-Germany|AT-Austria|CH-Switzerland,fr-Français|de-Deutsch
264999,en-English,Magic Mike XXL,Magic Mike XXL,14800000,122513057,,115,2015-07-01,Comedy|Drama|Music,,Warner Bros.|Iron Horse Entertainment (II),US-United States of America,en-English
346490,sq-shqip,Babai,Babai,2137000,,,104,2015-06-28,Drama,,NiKo Film,MK-Macedonia|DE-Germany|FR-France,sq-shqip|de-Deutsch|sr-Srpski
289891,en-English,Jackie & Ryan,Jackie & Ryan,,,http://www.jackieandryanfilm.com/,90,2014-09-01,Drama,,,US-United States of America,en-English
200511,en-English,7 Minutes,7 Minutes,,,,92,2014-10-26,Drama|Crime|Thriller,,Whitewater Films,US-United States of America,en-English
348090,en-English,The Black Kung Fu Experience,The Black Kung Fu Experience,,,,57,2012-09-22,Documentary|History,,,,
85956,en-English,The New Year,The New Year,,,,96,2010-07-30,Drama|Comedy|Romance,,,,
172824,en-English,Loves Her Gun,Loves Her Gun,,,http://www.loveshergun.com,99,2014-01-10,Drama,,Swerve Pictures,US-United States of America,en-English
112963,en-English,Vacation!,Vacation!,,,http://www.vacation-movie.com/,90,2010-06-20,Comedy|Crime,,,US-United States of America,en-English
172548,en-English,Good Night,Good Night,,,,83,2013-03-08,Comedy|Drama,,,,
201350,en-English,The Confession,The Confession,,,,88,2013-05-13,Drama|TV Movie,,,,en-English
42916,en-English,Fading of the Cries,Fading of the Cries,450000,,http://www.fadingofthecriesmovie.com/,90,2011-07-08,Horror|Mystery|Fantasy|Action,,Fading of the Cries|Ratio Pictures,US-United States of America,en-English
226188,en-English,Hidden Away,Hidden Away,,,http://www.mylifetime.com/movies/hidden-away,84,2013-07-26,Mystery|Drama|Thriller,,Hybrid|Production Media Group,US-United States of America,en-English|fr-Français
332354,es-Español,Rey gitano,Rey gitano,,,,,2015-07-17,Comedy,,RH Cinema|Frágil Zinema,ES-Spain,es-Español
248426,en-English,Babysitter Massacre,Babysitter Massacre,,,,78,2013-04-12,Horror,,,,en-English
101176,en-English,The Butterfly Room,The Butterfly Room,,1081,,87,2012-08-04,Horror|Thriller,,Rai Cinema|Achab Film|Wiseacre Films|Emergency Exit Pictures,IT-Italy|US-United States of America,en-English
172729,en-English,An American Terror,An American Terror,200000,,,85,2013-05-10,Drama|Horror,,Uncork'd Entertainment,US-United States of America,en-English
261041,en-English,The Search for General Tso,The Search for General Tso,,,,71,2014-04-20,Documentary,,,,en-English
253263,en-English,The Immortalists,The Immortalists,,,,78,2014-03-08,Documentary,,,US-United States of America|GB-United Kingdom|IN-India,en-English
75329,en-English,Dimensions,Dimensions,,,http://dimensionsthemovie.com/,99,2011-09-20,Drama|Science Fiction,,Sculptures of Dazzling Complexity,GB-United Kingdom,en-English
75657,en-English,Screwed,Screwed,3,,,110,2011-06-03,Action|Crime,,,,
305969,en-English,Forever's End,Forever's End,,,http://www.foreversendmovie.com/,92,2013-06-07,Thriller|Drama,,Star Com Productions,US-United States of America,en-English
221161,en-English,Devoured,Devoured,,,,89,2012-05-05,Thriller|Horror|Drama,,Secret Weapon Films,US-United States of America,en-English
270221,en-English,Neverlake,Neverlake,232000,,http://www.onemorepictures.it/en/film/neverlake/,86,2013-12-13,Horror|Drama|Mystery,,One More Pictures,IT-Italy,en-English
120457,it-Italiano,Gli sfiorati,Drifters,,,,111,2011-09-09,Comedy,,Fandango|Rai Cinema,IT-Italy,it-Italiano
278927,en-English,The Jungle Book,The Jungle Book,175000000,966550600,http://movies.disney.com/the-jungle-book-2016,106,2016-04-07,Family|Adventure|Drama|Fantasy,,Walt Disney Pictures|Walt Disney Studios Motion Pictures|Fairview Entertainment|Moving Picture Company (MPC),GB-United Kingdom|US-United States of America,en-English
303857,ja-日本語,ドラゴンボールZ 復活の「F」,Dragon Ball Z: Resurrection 'F',5000000,61768190,http://www.dragonball2015.com/,93,2015-04-18,Action|Adventure|Animation|Fantasy,,Toei Animation|Twentieth Century Fox,US-United States of America|JP-Japan,ja-日本語
344560,en-English,Stonemouth,Stonemouth,,,,120,2015-06-08,,,,,
316002,en-English,Accidental Love,Accidental Love,26000000,,,100,2015-02-10,Romance|Comedy,,K. JAM Media,US-United States of America,en-English
316654,hi-हिन्दी,बॉम्बे वेलवेट,Bombay Velvet,18000000,1500000,,151,2015-05-15,Crime|Drama|Thriller,,Phantom Productions|Fox Star Studios,IN-India,hi-हिन्दी
70669,no-Norsk,Mørke sjeler,Dark Souls,,,,95,2011-01-14,Horror|Thriller,,Addict Films,FR-France|NO-Norway,no-Norsk
126306,en-English,Sugar,Sugar,,,,88,2013-04-06,Drama,,Village Roadshow Entertainment|Big Sugar Films|Narrator Entertainment,US-United States of America,en-English
172469,en-English,Love & Air Sex,Love & Air Sex,,,http://tribecafilm.com/tribecafilm/filmguide/loveairsex,92,2013-10-08,Comedy,,Preferred Content,US-United States of America,en-English
297621,en-English,There's Always Woodstock,There's Always Woodstock,,,,90,2014-11-14,Romance|Comedy|Music,,Sunrise Films,US-United States of America,en-English
167153,en-English,Maladies,Maladies,,,,96,2013-02-09,Drama,,RabbitBandini Productions|Tribeca Film|Most Films|Most/Rice Films|Stardust Pictures|Dot Dot Dot Productions,US-United States of America,en-English
80327,en-English,I Am I,I Am I,112000,,,87,2013-04-27,Drama,,Present Pictures,US-United States of America,en-English
204607,en-English,Muirhouse,Muirhouse,,,,,2013-06-18,,,,,
61542,en-English,Funkytown,Funkytown,,,http://www.funkytown-lefilm.com/en/,132,2011-03-04,Drama,,,,en-English|fr-Français
137484,en-English,New Year,New Year,,,https://www.facebook.com/New-Year-69540893336/,77,2011-03-13,Romance|Comedy|Drama,,DoubleSee Productions,CA-Canada,en-English
34557,en-English,Turn the Beat Around,Turn the Beat Around,,,,93,2010-02-26,Drama,,,,en-English
102931,en-English,Silent Witness,Silent Witness,,,,120,2011-01-01,TV Movie|Drama|Crime,,,,en-English|de-Deutsch
285856,en-English,Big Muddy,Big Muddy,,,,104,2014-09-04,Crime|Western,,,CA-Canada,en-English
319090,cn-广州话 / 廣州話,大同,The Chinese Mayor,,,,89,2015-03-06,Documentary|Drama,,,,zh-普通话
203801,en-English,The Man from U.N.C.L.E.,The Man from U.N.C.L.E.,75000000,108145109,,116,2015-08-13,Comedy|Action|Adventure,,Davis Entertainment|Warner Bros.|Wigram Productions|RatPac-Dune Entertainment,US-United States of America,it-Italiano|en-English|ru-Pусский|de-Deutsch
320385,en-English,The Widowmaker,The Widowmaker,,,http://www.widowmakerthemovie.com/,96,2015-02-27,Documentary,,,GB-United Kingdom|US-United States of America,en-English
172785,en-English,Gus,Expecting,,,,87,2013-12-06,Comedy|Drama,,FilmColony|Unique New York Productions,US-United States of America,en-English
240737,en-English,Live at the Foxes Den,Live at the Foxes Den,,,,103,2013-12-06,Drama,,,,en-English
74546,en-English,Pulsar,Pulsar,,,http://www.pulsar-movie.com/,91,2010-08-12,Drama|Thriller|Mystery|Romance|Foreign,,,BE-Belgium,nl-Nederlands|en-English|fr-Français
137683,en-English,The Kitchen,The Kitchen,,,http://www.thekitchenmovie.com/,79,2012-08-13,Comedy|Drama,,Unbound Feet Productions,US-United States of America,en-English
323027,en-English,Justice League: Gods and Monsters,Justice League: Gods and Monsters,,,http://www.warnerbros.com/justice-league-gods-and-monsters,76,2015-07-28,Action|Animation|Fantasy,,Warner Bros. Animation|Warner Home Video|Warner Premiere|DC Entertainment,US-United States of America,en-English|fr-Français
133738,en-English,186 Dollars to Freedom,186 Dollars to Freedom,,,,101,2012-09-21,Action|Drama,,,US-United States of America|PE-Peru,en-English
212752,en-English,Cinemanovels,Cinemanovels,,,http://www.cinemanovels.com/,89,2013-09-06,Drama|Romance|Comedy,,Cinemanovel Films,CA-Canada,en-English
169644,en-English,Stalled,Stalled,,,http://www.stalledmovie.com/,81,2013-08-24,Comedy|Horror,,,GB-United Kingdom,en-English
83583,en-English,The Chateau Meroux,The Chateau Meroux,1750000,,,94,2011-08-09,Drama|Comedy|Romance,,Contradiction Films,,en-English|fr-Français
199056,en-English,The Big Ask,The Big Ask,,,http://thebigaskmovie.com/,,2014-05-30,Comedy|Drama,,,,
41342,en-English,Baseline,Baseline,,,http://www.baselinethemovie.com,96,2010-06-02,Action|Crime|Drama,,Motion Picture House|FineLight Films|Dangerous Productions|Fourth Culture Films,GB-United Kingdom,en-English
331737,en-English,All Eyes And Ears,All Eyes And Ears,,,,,2015-04-20,,,,,
286372,en-English,Treehouse,Treehouse,3250000,3250000,,96,2014-10-20,Thriller|Horror|Mystery,,Tiberius Film|Aunt Max Entertainment,GB-United Kingdom|US-United States of America,en-English
337879,en-English,Sorrow,Sorrow,,,,90,2015-04-21,Horror|Crime|Drama,,Films Vérité Productions,US-United States of America,en-English
338234,en-English,The Livingston Gardener,The Livingston Gardener,,,,,2015-05-15,Drama|Mystery,,,,
215023,en-English,Greg Fitzsimmons: Life on Stage,Greg Fitzsimmons: Life on Stage,,,,60,2013-08-18,Comedy,,,,en-English
188758,de-Deutsch,Tore Tanzt,Nothing Bad Can Happen,,,,110,2013-09-28,Drama,,"ZDF ""Das Kleine Fernsehspiel""",DE-Germany,de-Deutsch
255798,en-English,Burying the Ex,Burying the Ex,,,,89,2014-09-04,Comedy|Horror,,Voltage Pictures|ArtImage Entertainment|Scooty Woop Entertainment,US-United States of America,en-English
287689,en-English,7 Days in Hell,7 Days in Hell,,,http://www.hbo.com/comedy/7-days-in-hell,43,2015-07-11,TV Movie|Comedy,,HBO Films,US-United States of America,en-English
333594,en-English,Echoes Of War,Echoes Of War,,,,100,2015-05-15,Western|Drama|Thriller,,American Film Productions|Provenance Pictures|Country Club,US-United States of America,en-English|fr-Français
285783,en-English,The Walk,The Walk,35000000,61181942,http://www.sonypictures.com/movies/thewalk/,123,2015-09-30,Adventure|Drama|Thriller,,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,US-United States of America,fr-Français|en-English
300671,en-English,13 Hours: The Secret Soldiers of Benghazi,13 Hours: The Secret Soldiers of Benghazi,50000000,69411370,http://www.thirteenhoursmovie.com/,144,2016-01-13,Action|Drama|History|Thriller|War,,Paramount Pictures|3 Arts Entertainment|Bay Films|Latina Pictures|Dune Films,MT-Malta|MA-Morocco|US-United States of America,ar-العربية|en-English
324670,en-English,Spectral,Spectral,,,,108,2016-12-09,Thriller|Action|Science Fiction,,Mid Atlantic Films|NetFlix|Legendary Entertainment,US-United States of America,en-English
273169,fr-Français,Sous les jupes des filles,French Women,5000000,12058187,,116,2014-06-04,Comedy,,Fidélité Films,FR-France,fr-Français|pl-Polski
319167,en-English,Station to Station,Station to Station,,,,71,2014-12-31,Drama,,,,
277582,en-English,Monk With a Camera,Monk With a Camera,,,,90,2014-03-24,Documentary,,,,
343934,en-English,Staten Island Summer,Staten Island Summer,,,,108,2015-06-30,Comedy,,Paramount Pictures,US-United States of America,en-English
127856,fr-Français,Augustine,Augustine,,,,102,2012-11-07,Drama|History,,Dharamsala,FR-France,fr-Français
308077,en-English,Nasty Baby,Nasty Baby,,,,101,2015-02-08,Comedy|Drama,,Versatile Film|Fabula,CL-Chile|US-United States of America,es-Español|en-English
348499,en-English,Bad Night,Bad Night,,,http://badnightmovie.com/,92,2015-07-21,Comedy|Adventure,,GRB Entertainment,US-United States of America,en-English
57311,fr-Français,Thelma; Louise et Chantal,Thelma; Louise et Chantal,,,,,2010-03-03,,,,FR-France,fr-Français
77000,it-Italiano,Bar Sport,Bar Sport,5000000,,,93,2011-10-21,Comedy|Family,,,IT-Italy,it-Italiano
85038,it-Italiano,Benvenuti al nord,Welcome to the North,6000000,35000000,,110,2012-01-18,Comedy,,Medusa Film|Cattleya,IT-Italy,it-Italiano
61940,it-Italiano,C'è chi dice no,Some Say No,8100000,,,95,2011-01-01,Comedy,,Cattleya,IT-Italy,it-Italiano
58444,it-Italiano,Femmine contro maschi,Women Vs Men,,,,98,2011-02-04,Comedy,,Italian International Film|Medusa Film|Film Commission Torino-Piemonte|Ministero per i Beni e le Attività Culturali (MiBAC),IT-Italy,it-Italiano
56041,it-Italiano,Figli Delle Stelle,Unlikely Revolutionaries,,,,102,2010-10-22,,,Pupkin Production|ITC Movie,IT-Italy,it-Italiano
139504,it-Italiano,Il comandante e la cicogna,The Commander and the Stork,,,,108,2012-10-18,,,,IT-Italy|FR-France|CH-Switzerland,it-Italiano
63190,it-Italiano,Il padre e lo straniero,The Father and the Foreigner,,,,,2010-01-01,,,,IT-Italy,
147868,it-Italiano,Il peggior Natale della mia vita,The Worst Christmas of My Life,6843500,10703234,,,2012-12-22,Comedy,,Colorado Film Production,IT-Italy,it-Italiano
63365,it-Italiano,Il primo incarico,The First Assignment,,,,90,2011-05-06,Drama,,Rai Cinema|Apulia Film Commission|Bianca Film|Comune di Castrignano del Capo|Saietta Film|Provincia di Lecce|Provincia di Brindisi|Comune di Cisternino,IT-Italy,it-Italiano
133788,it-Italiano,Il rosso e il blu,Il rosso e il blu,,,,,2012-01-01,,,,,
108664,it-Italiano,Isole,Isole,,,,,2011-05-10,,,,IT-Italy,it-Italiano
73869,it-Italiano,L'ultimo terrestre,The Last Man on Earth,3000000,,http://www.fandango.it/scheda.php/it/l-ultimo-terrestre/579,100,2011-09-09,Drama|Science Fiction,,Fandango|Rai Cinema,IT-Italy,it-Italiano
57713,it-Italiano,La scuola è finita,La scuola è finita,,,,,2010-11-12,,,,,
77944,it-Italiano,La peggior settimana della mia vita,La peggior settimana della mia vita,11000000,12935800,,,2011-10-27,Comedy,,Colorado Film Production|Film Commission Regione Valle d'Aosta,IT-Italy,it-Italiano
58518,it-Italiano,La vita facile,La vita facile,,,,,2011-03-04,Comedy|Drama,,Fandango,IT-Italy,
56014,it-Italiano,Maschi Contro Femmine,Men Vs Women,,,http://maschicontrofemmine.msn.it/,113,2010-10-27,Comedy,,Italian International Film|Rai Cinema|Film Commission Torino-Piemonte,IT-Italy,it-Italiano
59570,it-Italiano,Nessuno mi può giudicare,Escort in love,,,,95,2011-03-18,Comedy,,Italian International Film|Rai Cinema,IT-Italy,it-Italiano
58453,it-Italiano,Niente paura,Niente paura,,,,,2010-01-01,,,,,
60650,fr-Français,Tous les soleils,Tous les soleils,,,,105,2011-03-23,Comedy,,Union Générale Cinématographique (UGC),FR-France,fr-Français|it-Italiano
145872,it-Italiano,Qualche nuvola,Scattered Cloud,,,,,2011-09-06,,,,,
72057,it-Italiano,Sorelle Mai,Sorelle Mai,,,,105,2011-03-16,Drama,,Rai Cinema|Kavac Film,IT-Italy,it-Italiano
123375,it-Italiano,Un giorno speciale,A Special Day,,,,89,2012-10-04,Romance|Drama,,Rai Cinema|Palomar|Ministero per i Beni e le Attività Culturali (MiBAC),IT-Italy,it-Italiano
160844,it-Italiano,Una donna per la vita,Una donna per la vita,,,,,2012-09-21,Comedy,,Mitar Group,IT-Italy,it-Italiano
49850,it-Italiano,Una vita tranquilla,A Quiet Life,,1700000,,105,2010-11-05,Drama,,EOS Entertainment|Rai Cinema|Babe Films|Canal+|CinéCinéma|Deutsche Filmförderfonds (DFFF)|Media Programme of the European Community|Ministero per i Beni e le Attività Culturali (MiBAC)|Acaba Produzioni,DE-Germany|IT-Italy|FR-France,en-English|de-Deutsch|it-Italiano
169692,it-Italiano,Padroni di casa,The Landlords,,,,90,2012-03-13,Drama,,First Sun,IT-Italy,it-Italiano
